Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Loa,43486341,Andrei Antonio Anton,D (C),Torino,ITA,193 cm,79 kg,18,£30K - £95K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,3,1,5,4,2,12,1,1,13,6,2,13,3,7,10,8,6,6,12,6,5,2,1,13,4,3,6,13,10,6,14,12,11,7,4,3,1,2,3,2,3,3,3,2,1,3
- - -,Yth,2000205603,Shenol Demiroski,M/AM (C),Udinese,MKD,186 cm,68 kg,16,£65K - £200K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,2,3,7,6,13,4,4,5,1,2,13,2,4,11,14,3,4,6,2,13,15,11,11,2,6,7,9,10,13,13,6,7,14,13,5,4,1,1,3,3,3,2,3,3,2,2,1
- - -,Loa,2000075628,Andrea Sergio Mazza,GK,Brianza,ITA,191 cm,78 kg,17,£16K - £50K,£220 p/w,Right,Weak,Very Strong,Determined,Media-friendly,3,1,1,3,1,5,1,3,3,2,10,1,2,1,7,4,15,5,7,13,18,1,4,2,5,6,5,6,11,7,6,15,13,9,2,7,11,9,7,5,10,7,7,6,8,11,6
- - -,Yth,2000186346,Alessandro Bonomi,M/AM (C),Milan,ITA,177 cm,63 kg,16,£24K - £75K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,5,8,5,13,6,6,7,1,5,13,6,7,13,12,8,3,5,5,14,2,12,3,7,5,7,7,8,12,9,7,8,15,9,9,5,3,3,1,3,3,4,2,1,2,3,1
- - -,Loa,2000075619,Matteo La Torre,ST (C),Brianza,ITA,181 cm,73 kg,19,£14K - £45K,£375 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,5,2,12,13,13,4,13,6,3,4,6,6,2,10,14,9,7,6,5,6,17,11,11,13,3,5,5,6,12,9,6,9,12,12,6,6,4,3,3,1,2,4,2,3,3,3,2
- - -,Loa,2000105255,Luca Sasanelli,AM (C),Sassuolo,ITA,181 cm,73 kg,17,£14K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,8,8,12,9,6,8,7,4,5,9,8,6,9,12,7,11,9,12,11,12,7,9,15,7,11,8,11,11,10,11,11,9,12,10,9,1,1,3,3,3,1,1,3,2,3,1
- - -,Yth,2000187331,Samuele Pumo,M (C),Sassuolo,ITA,183 cm,65 kg,15,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Jovial,"Unflappable, Media-friendly",5,3,3,2,6,1,2,8,1,8,12,5,5,11,9,6,6,11,3,10,4,5,4,4,5,7,11,11,11,11,5,10,14,12,9,6,2,2,2,1,2,3,4,1,2,3,3
- - -,Yth,2000125363,Matteo Zazza,D (C),Lazio,ITA,188 cm,73 kg,16,£14K - £45K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,2,1,1,5,1,11,1,1,9,5,1,13,4,12,11,7,2,4,13,5,5,6,4,12,4,1,5,4,9,5,11,7,7,7,5,3,1,2,3,1,1,1,3,2,1,3
- - -,Loa,2000134344,Jordan Akwasingi,D (C),Lazio,SUI,188 cm,74 kg,17,£65K - £200K,£220 p/w,Left,Very Strong,Reasonable,Fairly Determined,Level-headed,2,4,1,5,7,5,12,5,2,13,7,2,12,5,12,6,8,4,7,13,17,6,5,4,13,5,2,7,13,13,6,7,16,13,4,7,1,3,1,1,2,1,3,1,3,1,2
- - -,Yth,2000125170,Tommaso Ebone,ST (C),Bologna,ITA,177 cm,63 kg,16,£12K - £35K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,4,8,14,12,6,14,7,1,3,7,7,3,10,9,9,6,7,5,12,10,9,6,11,5,6,1,7,11,9,7,7,9,7,8,3,3,2,2,1,1,3,3,3,1,2,4
- - -,Yth,2000205914,Valdes Ngana,M (C),Juventus,ITA,174 cm,57 kg,15,£300K - £900K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,6,5,8,7,14,6,6,8,6,4,14,4,6,14,10,6,7,5,6,14,8,8,9,7,7,7,6,8,14,12,4,4,16,14,10,5,1,3,2,2,1,1,3,3,1,3,1
- - -,Yth,2000200972,James Camiciottoli,M (C),Bologna,ITA,177 cm,59 kg,16,£60K - £180K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,6,6,9,5,14,6,4,6,6,8,9,5,13,11,6,4,5,5,8,10,7,5,1,7,3,8,13,13,11,8,13,9,14,8,13,4,3,1,3,1,3,1,3,3,3,2,1
- - -,,43607067,Edoardo Rocchetta,M/AM (LC),Cremonese,ITA,183 cm,72 kg,19,£10K - £30K,£350 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,7,9,9,7,11,5,1,7,1,3,7,5,4,12,8,5,1,7,1,9,9,12,3,6,5,7,11,12,13,13,6,10,12,13,7,3,2,1,1,1,2,3,3,2,1,2,3
- - -,Loa,2000102272,Nicolas Zenzola,"AM (R), ST (C)",Bologna,ITA,183 cm,68 kg,17,£18K - £50K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,7,14,14,9,6,6,8,1,2,7,10,5,12,12,8,7,12,8,4,14,12,1,9,7,7,8,11,12,11,14,10,17,11,6,3,2,2,2,3,2,1,3,2,1,2,2
- - -,Yth,2000200970,Nicolò Tordiglione,ST (C),Bologna,ITA,185 cm,70 kg,16,£50K - £150K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,3,6,10,8,14,6,14,7,1,4,7,5,1,12,8,11,3,12,7,4,13,11,3,9,3,13,7,11,13,10,14,12,9,10,7,5,2,2,1,4,1,2,2,1,2,1,3
- - -,Loa,2000102266,Federico Bellisi,M (C),Bologna,ITA,186 cm,74 kg,17,£14K - £40K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,8,9,9,7,8,8,10,6,5,10,5,8,12,5,8,7,7,6,12,14,9,12,9,9,9,10,10,8,8,5,13,17,8,9,6,2,2,3,3,3,2,3,2,3,1,3
- - -,,43609584,Kristian Dervishi,D/WB/M/AM (R),Inter,ALB,180 cm,73 kg,19,£14K - £45K,£425 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,8,9,7,8,5,7,5,7,6,8,5,7,7,11,7,8,5,7,8,8,7,7,10,10,10,5,12,11,10,8,9,11,13,10,8,3,3,2,3,2,2,2,1,4,3,1
- - -,Loa,2000035015,Davide Bragantini,AM (RL),Verona,ITA,172 cm,67 kg,18,£20K - £60K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,10,11,12,8,11,10,5,10,4,4,11,10,4,9,8,7,9,9,8,10,11,10,7,11,5,10,9,9,12,11,10,5,9,11,9,7,3,3,1,4,3,1,2,2,3,1,2
- - -,Loa,43500445,Luca Magazzù,"AM (C), ST (C)",Empoli,ITA,175 cm,71 kg,19,£20K - £65K,£400 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,11,9,10,10,11,11,8,8,3,5,9,11,6,8,9,10,11,8,7,8,9,7,8,9,7,11,10,9,11,11,14,7,12,11,11,8,3,1,3,3,1,1,2,1,3,1,2
- - -,Loa,2000058096,Alessandro Abbenante,D (C),Brianza,ITA,179 cm,70 kg,17,£35K - £100K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,1,3,1,1,7,1,11,6,4,14,7,3,12,5,8,10,8,7,4,12,3,5,11,3,14,6,5,7,14,12,7,8,14,11,9,8,1,2,3,2,1,4,2,1,1,1,3
- - -,Yth,2000200959,Gennaro D'Ascenzio,D/WB/M (L),Bologna,ITA,176 cm,61 kg,16,£55K - £170K,£220 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,10,14,6,12,6,1,4,1,8,6,1,10,12,15,4,7,8,3,10,3,7,11,10,5,6,7,11,13,10,4,4,16,11,8,4,1,3,1,1,3,4,1,3,2,3,2
- - -,Yth,2000200966,Mattia Fiorini,ST (C),Bologna,ITA,180 cm,70 kg,16,£55K - £160K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,7,5,9,15,15,7,9,8,1,3,11,7,1,13,6,11,6,11,7,10,14,13,10,15,6,7,6,8,5,7,15,9,7,8,9,9,1,2,3,2,1,2,1,1,1,1,3
- - -,Loa,2000082003,Andrei Gheralia,"DM, M (C)",Torino,ROU,184 cm,78 kg,19,£14K - £40K,£400 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,7,8,6,8,5,13,9,8,8,12,7,12,9,9,10,7,7,8,11,7,8,7,7,10,10,11,6,9,9,8,12,10,9,11,9,3,3,2,3,3,4,2,1,3,3,1
- - -,Yth,2000145303,Dominic Vavassori,"AM (LC), ST (C)",Atalanta,ITA,173 cm,62 kg,16,£14K - £40K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,6,8,10,7,6,6,7,5,5,8,10,5,7,11,13,12,8,9,9,9,7,7,13,6,10,7,11,11,7,9,6,11,12,9,7,2,2,1,1,2,2,3,2,2,3,2
- - -,Loa,2000058129,Yuri Bigozzi,M/AM (RL),Fiorentina,ITA,174 cm,68 kg,18,£24K - £70K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,8,8,9,7,10,7,7,6,4,6,9,8,6,10,11,9,10,7,7,8,12,10,7,11,7,7,9,11,11,10,10,7,10,13,9,7,3,3,2,2,2,1,2,3,1,1,2
- - -,Loa,43617482,Asan Mata,M/AM (L),Sassuolo,ALB,169 cm,60 kg,18,£16K - £50K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Level-headed,7,11,10,8,14,6,7,6,7,6,8,1,6,11,6,9,1,5,5,12,10,11,9,10,3,9,9,14,10,11,6,7,14,12,9,3,1,3,3,2,2,3,1,1,1,1,3
- - -,Yth,2000025548,Matteo Colombo,"DM, M (C)",Atalanta,ITA,178 cm,72 kg,18,£10K - £30K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,7,6,6,8,6,8,7,8,11,10,6,10,7,10,9,9,10,12,8,10,7,7,6,13,10,8,12,10,9,9,8,12,10,13,9,1,3,3,2,3,1,1,2,2,2,1
- - -,Yth,2000024977,Cristian Castoldi,M (C),Brianza,ITA,177 cm,68 kg,18,£8K - £24K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,2,2,4,5,9,4,4,7,1,8,10,1,5,13,8,4,5,5,5,10,16,5,6,3,3,5,13,7,13,7,5,3,13,10,12,4,3,2,3,1,3,2,1,3,3,3,4
- - -,Yth,2000075618,Tommaso Gittini,M (C),Brianza,ITA,180 cm,69 kg,18,£6K - £18K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,1,4,4,11,1,4,10,1,7,13,2,5,11,13,4,2,6,4,8,8,8,11,4,4,6,9,11,7,10,5,8,12,11,12,3,3,1,1,1,3,2,3,2,3,2,2
- - -,Loa,2000021830,Valerio Del Mastro,D (C),Salernitana,ITA,190 cm,80 kg,18,£14K - £45K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,2,6,3,1,14,5,5,8,6,2,13,4,15,9,8,7,7,14,3,5,11,6,14,6,4,7,11,10,7,11,11,9,6,6,3,3,1,2,2,2,2,3,3,3,2
- - -,Yth,2000075616,Carlo Formenti,D (C),Brianza,ITA,187 cm,76 kg,18,£9K - £28K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,1,1,1,5,1,11,1,4,12,5,1,11,4,8,7,7,1,5,12,10,5,10,4,12,4,1,5,12,12,5,7,13,12,2,5,1,2,1,3,3,4,4,4,2,1,3
- - -,Yth,2000187830,Andrea Sorino,M (C),Salento,ITA,184 cm,67 kg,16,£14K - £45K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,4,5,6,3,13,5,5,8,1,4,12,1,5,14,6,4,5,7,5,4,11,6,8,6,5,7,12,12,14,11,6,10,12,14,7,4,2,2,2,2,3,1,3,3,1,3,2
- - -,Yth,2000187831,Cosimo Patarnello,AM (R),Salento,ITA,166 cm,55 kg,16,£18K - £55K,£220 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,5,10,13,6,8,4,5,4,4,1,8,2,2,9,9,5,5,6,4,4,9,9,1,6,2,5,6,6,12,8,5,6,7,10,11,1,2,3,2,2,1,3,3,3,2,2,3
- - -,Yth,2000187833,Michele Pulpito,AM (R),Salento,ITA,182 cm,66 kg,15,£18K - £55K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,11,11,7,13,5,6,5,3,4,5,5,4,11,12,4,6,7,5,11,3,10,11,4,5,6,6,3,11,10,6,14,5,11,5,4,2,2,3,3,1,3,2,1,2,1,1
- - -,Yth,2000187837,Charles Simone,AM (L),Salento,ITA,193 cm,72 kg,15,£22K - £65K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,6,10,9,6,13,3,5,5,2,4,8,2,1,11,12,3,6,9,5,6,8,11,1,9,1,5,5,6,13,12,5,14,14,13,4,6,2,2,2,3,2,4,2,1,1,2,3
- - -,Yth,2000187842,Mirko Colaci,ST (C),Salento,ITA,176 cm,57 kg,15,£22K - £65K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,3,2,9,13,12,1,12,2,2,2,5,9,1,8,15,4,1,9,1,6,1,8,2,13,4,4,1,5,13,13,5,9,16,13,5,4,3,2,2,3,2,3,3,1,1,2,3
- - -,Yth,2000187844,Luigi Iasevoli,ST (C),Salento,ITA,171 cm,58 kg,16,£16K - £45K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,4,5,11,12,12,4,10,5,1,2,5,6,3,8,10,10,5,12,2,7,16,9,9,12,3,4,1,5,12,8,5,5,11,12,3,2,3,3,1,1,2,1,1,1,2,2,2
- - -,Yth,2000187845,Francesco Magnati,ST (C),Salento,ITA,180 cm,65 kg,16,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,4,2,14,11,10,3,12,6,4,4,6,6,1,8,6,11,5,12,3,7,16,10,6,14,5,5,5,6,9,9,6,7,14,9,6,4,3,2,1,1,1,1,1,3,4,3,2
- - -,Loa,2000103819,Lorenzo Pivetti,M/AM (C),Sassuolo,ITA,176 cm,63 kg,17,£10K - £30K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,"Outspoken, Media-friendly",4,4,6,6,12,4,1,5,1,3,11,1,6,8,11,2,4,4,5,12,15,9,1,8,4,6,7,11,12,12,5,4,13,12,7,3,1,3,1,2,3,2,1,1,1,3,1
- - -,Yth,2000189321,Tommaso Rota,M/AM (C),Torino,ITA,182 cm,63 kg,15,£20K - £60K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,3,6,6,7,4,4,5,1,5,6,1,2,12,6,3,3,8,5,8,9,12,1,6,6,6,10,11,13,13,5,8,10,13,8,3,2,2,2,3,3,3,1,3,2,1,2
- - -,Yth,2000025322,Niccolò Nardi,M (C),Fiorentina,ITA,182 cm,72 kg,17,£10K - £30K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,6,2,5,9,15,7,2,9,4,9,15,1,9,13,5,6,5,7,8,12,15,7,12,4,9,6,8,9,6,7,8,8,7,8,8,5,1,1,3,1,2,3,1,3,3,3,1
- - -,Loa,2000124387,Manuel Moretto,D/WB (L),Torino,ITA,172 cm,66 kg,17,£9K - £26K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,3,6,5,6,11,1,7,5,5,8,5,1,12,8,6,6,8,7,12,12,8,6,3,6,7,7,7,7,10,13,7,7,9,9,6,7,3,2,3,1,2,2,2,3,1,3,2
- - -,Yth,2000171317,Estevan Gaúcho,D/WB (R),Milan,BRA,177 cm,65 kg,15,£16K - £50K,£220 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,3,9,10,3,13,2,6,3,4,7,12,4,12,11,15,4,7,4,8,6,7,6,9,4,4,13,6,11,14,10,14,5,15,9,6,3,3,2,3,3,1,1,3,2,2,2,3
- - -,Loa,2000103849,Antonio Gasparro,ST (C),Salernitana,ITA,183 cm,73 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,1,12,12,12,4,12,5,2,1,2,4,2,9,13,7,6,4,3,4,4,10,1,11,5,4,2,6,12,9,5,8,10,12,11,7,1,3,4,3,1,1,3,2,1,3,2
- - -,Loa,2000146910,Vittorio Di Vito,"AM (RL), ST (C)",Brianza,ITA,157 cm,55 kg,17,£14K - £45K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,5,10,13,8,13,5,7,6,5,2,11,7,6,11,11,8,3,11,3,12,8,10,4,4,5,6,3,7,12,10,6,1,17,11,4,1,2,1,2,1,1,2,1,3,4,2,1
- - -,Yth,2000146909,Alessandro Infantino,"AM (C), ST (C)",Brianza,ITA,181 cm,66 kg,16,£20K - £65K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,5,6,13,8,5,8,6,2,3,10,5,5,13,13,6,2,5,3,11,13,12,4,10,2,6,5,7,11,8,6,9,12,12,8,6,3,1,3,3,2,3,1,3,2,2,1
- - -,Loa,2000125787,Alfonso Celia,"DM, M (C)",Salernitana,ITA,170 cm,59 kg,17,£12K - £35K,£220 p/w,Right Only,Weak,Very Strong,Resolute,Level-headed,6,6,8,7,14,6,6,5,1,7,12,5,13,11,11,7,7,8,7,10,16,5,11,6,9,7,13,10,11,10,7,6,13,10,5,1,3,3,3,3,1,3,2,3,2,3,2
- - -,Loa,2000146905,Mattia D'Aietti,"D (C), DM",Brianza,ITA,185 cm,73 kg,17,£12K - £40K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,3,1,1,7,4,13,6,1,6,6,1,12,6,8,11,8,5,6,13,10,5,6,5,13,5,3,7,11,8,6,7,7,11,8,5,2,3,1,1,3,2,3,1,2,1,2
- - -,Yth,2000103814,Matteo Fabiani,D (RLC),Sassuolo,ITA,188 cm,73 kg,16,£12K - £40K,£220 p/w,Right,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",3,1,1,1,7,1,13,5,3,7,6,1,12,5,5,6,5,4,6,13,6,5,9,2,8,5,5,6,10,8,6,15,10,8,3,6,1,1,1,1,3,1,2,3,2,1,1
- - -,Loa,2000146903,Gabriele Vergani,GK,Brianza,ITA,183 cm,69 kg,17,£12K - £40K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,2,1,1,1,5,1,3,2,2,4,1,2,2,7,3,8,5,8,12,2,2,7,1,5,5,4,4,10,9,5,11,17,10,4,4,9,10,6,5,9,8,6,9,12,6,9
- - -,Yth,2000145730,Francesco Valenti,ST (C),Verona,ITA,179 cm,65 kg,16,£12K - £35K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,5,10,7,13,5,9,6,2,2,1,6,2,9,12,7,2,11,6,7,8,9,9,13,1,5,6,6,13,9,6,6,17,10,4,6,1,3,2,2,3,1,1,3,2,3,3
- - -,Loa,2000145726,Matteo Sangiorgio,M (C),Verona,ITA,166 cm,57 kg,17,£9K - £26K,£220 p/w,Right Only,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",4,1,4,4,13,4,3,7,2,6,10,1,8,8,15,3,1,3,5,13,10,5,11,7,3,6,13,10,13,12,5,6,7,12,5,1,2,2,1,3,3,1,2,2,3,3,2
- - -,Loa,2000145715,Leonardo Personi,D (LC),Verona,ITA,179 cm,70 kg,17,£8K - £24K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,1,2,4,1,7,1,7,4,1,11,7,4,12,3,7,5,8,5,8,11,10,5,2,4,14,6,6,7,12,7,7,7,14,8,6,7,3,3,3,3,2,1,1,3,1,1,3
- - -,Loa,2000135074,Mattia Terranova,"DM, M (C)",Torino,ITA,179 cm,67 kg,17,£9K - £26K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,5,6,6,10,5,5,5,5,7,12,3,13,11,5,7,4,5,6,14,8,5,2,7,7,7,7,11,8,11,6,7,15,9,6,5,2,1,2,1,1,3,3,1,1,2,4
- - -,Loa,2000135566,Gianluca Vigliotti,ST (C),Parthenope,ITA,183 cm,69 kg,17,£18K - £50K,£220 p/w,Either,Strong,Very Strong,Balanced,Level-headed,2,1,10,12,10,1,12,5,1,3,2,1,4,8,8,5,3,4,1,10,14,9,6,9,5,4,2,5,12,12,5,9,14,12,7,4,2,4,1,2,1,3,2,2,1,2,3
- - -,Loa,2000125779,Ciro Scognamiglio,D/WB/M (R),Salernitana,ITA,174 cm,64 kg,17,£9K - £26K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,9,12,7,8,11,8,6,5,1,10,8,4,9,7,7,6,8,10,6,6,5,5,10,9,8,9,5,10,9,12,9,7,14,13,6,6,3,3,1,3,2,1,2,1,2,2,1
- - -,Loa,2000124306,Alexander Eke,ST (C),Verona,ITA,172 cm,66 kg,17,£12K - £35K,£220 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,1,11,11,11,3,11,4,1,1,4,4,1,7,7,9,4,9,1,7,10,9,8,10,1,3,2,4,11,10,4,4,12,11,9,9,2,3,3,3,3,2,2,1,3,1,4
- - -,Loa,2000129532,Mattia Sala,AM (RC),Milan,ITA,182 cm,68 kg,17,£20K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,6,10,7,13,4,5,6,1,2,12,3,3,10,11,3,6,3,2,12,5,14,4,5,3,5,6,4,13,13,5,7,12,13,8,3,3,2,3,3,1,3,2,2,3,2,3
- - -,Yth,2000106632,Francesco Pinto,M (C),Salento,ITA,179 cm,65 kg,16,£16K - £50K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,4,2,5,13,4,2,9,1,3,10,1,9,9,9,3,5,3,1,10,10,5,5,5,6,6,9,11,13,11,5,10,15,8,7,4,2,1,2,3,2,3,2,3,1,3,2
- - -,Yth,2000125339,Marco Fossati,D (C),Brianza,ITA,180 cm,65 kg,16,£20K - £65K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,2,1,2,3,6,1,13,2,4,14,6,1,11,2,10,7,7,6,5,10,11,5,4,5,13,5,4,6,8,10,6,8,11,10,11,4,2,1,3,3,3,3,1,2,3,1,3
- - -,Yth,2000124380,Edoardo Montanari,M/AM (C),Torino,ITA,182 cm,68 kg,16,£12K - £40K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,2,1,4,4,12,3,1,6,1,1,9,1,2,12,11,5,6,6,4,9,17,13,7,6,5,5,10,9,12,11,3,5,7,12,4,4,2,3,2,3,1,2,3,3,2,2,2
- - -,Loa,2000125790,Rosario Melella,"AM (RC), ST (C)",Salernitana,ITA,176 cm,65 kg,17,£8K - £22K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,8,13,6,13,2,8,8,3,6,9,5,4,8,8,8,7,7,5,5,5,11,9,4,6,7,6,8,8,11,7,8,13,12,7,6,1,3,2,2,3,3,2,3,2,3,2
- - -,Yth,2000187820,Fabiano Pacia,D (C),Salento,ITA,178 cm,69 kg,16,£16K - £45K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,1,1,5,3,4,2,7,3,3,14,6,1,8,2,14,7,7,6,4,14,15,5,4,5,9,5,1,6,9,8,6,8,9,5,11,8,1,3,3,2,3,3,2,3,2,3,2
- - -,Yth,2000183046,Tommaso Cecotti,D (R),Milan,ITA,181 cm,67 kg,16,£18K - £50K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,2,3,6,5,7,1,7,1,6,5,8,1,11,5,9,5,8,4,7,9,10,5,2,5,7,7,6,7,14,14,7,10,14,14,8,4,1,2,3,1,1,2,4,2,1,3,2
- - -,Loa,2000162731,Manuel Legnante,"DM, M (C)",Parthenope,ITA,169 cm,58 kg,17,£12K - £40K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,5,1,6,12,5,5,13,1,7,12,2,13,10,10,7,4,6,6,10,13,5,3,3,13,7,7,11,8,11,6,6,13,10,6,1,1,3,1,1,3,2,1,2,1,2,3
- - -,Yth,2000187829,Nicola Palma,M (C),Salento,ITA,189 cm,72 kg,16,£14K - £40K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,5,2,5,5,12,5,5,7,1,11,13,1,11,9,6,7,5,4,6,11,15,5,2,4,8,6,13,7,13,9,3,13,12,9,8,4,3,1,2,2,3,3,2,1,3,2,3
- - -,Yth,2000187066,Michael Vitali,"DM, M (C)",Milan,ITA,165 cm,55 kg,16,£26K - £80K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,7,8,7,13,7,7,9,2,8,13,3,14,8,15,10,8,6,11,15,8,5,2,8,11,9,7,12,4,4,7,8,14,5,7,1,3,1,3,1,1,2,4,1,2,2,1
- - -,Loa,2000127965,Mattia Rana,D/WB/M (RL),Milan,ITA,190 cm,76 kg,17,£18K - £55K,£220 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,6,10,6,3,9,5,5,1,5,5,7,1,11,7,10,7,7,5,6,10,15,6,8,6,5,6,7,7,13,9,6,11,14,10,9,5,2,2,3,3,3,2,2,1,1,3,1
- - -,Loa,2000125785,Simone Mastrocinque,"DM, M (C)",Salernitana,ITA,180 cm,69 kg,17,£9K - £28K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,5,5,5,8,3,5,9,5,7,12,4,10,13,10,5,6,7,7,14,4,5,6,7,9,7,8,10,9,9,6,11,13,8,5,5,3,3,3,1,1,2,3,1,3,4,1
- - -,Yth,2000183047,Edoardo Colzani,GK,Milan,ITA,195 cm,79 kg,16,£20K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,1,3,1,6,1,3,2,2,6,3,3,2,7,8,7,1,10,12,9,3,3,2,5,5,4,4,7,14,5,11,9,3,2,5,11,9,9,5,12,8,6,6,12,12,2
- - -,Yth,2000098935,Alessandro Lanotte,ST (C),Milan,ITA,181 cm,67 kg,16,£30K - £85K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,14,14,9,6,11,6,3,5,7,3,2,10,7,11,7,4,5,11,13,9,5,12,5,6,7,7,14,13,4,6,13,13,5,7,4,2,2,2,2,3,2,3,1,3,3
- - -,Loa,2000121640,Giulio Misitano,ST (C),AS Roma,ITA,171 cm,61 kg,17,£16K - £45K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Level-headed,5,7,8,14,13,6,14,4,1,6,7,6,3,11,6,6,5,8,7,10,15,10,10,14,4,6,5,7,13,8,7,7,12,9,3,3,4,1,2,2,3,1,2,3,2,2,3
- - -,Yth,2000117269,Assane Seck,"AM (RLC), ST (C)",Empoli,SEN,187 cm,74 kg,18,£14K - £40K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,9,13,9,8,5,6,3,5,5,11,6,2,5,15,8,7,10,2,5,3,14,4,12,4,6,9,7,13,12,7,11,18,11,7,5,1,3,2,1,3,1,3,2,2,1,1
