Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Loa,2000130266,Jacob Cowler,GK,Luton,ENG,187 cm,75 kg,18,£12K - £35K,£350 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,2,3,3,1,1,7,1,1,2,1,8,1,2,1,10,5,14,4,6,12,16,1,7,3,10,4,5,5,10,6,6,13,16,11,1,5,13,5,6,7,13,9,11,11,13,7,5
- - -,Yth,2000140705,Olly Thomas,ST (C),Bristol City,ENG,182 cm,70 kg,17,£12K - £40K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,6,5,12,11,9,6,13,7,4,6,7,5,1,11,8,7,5,11,3,9,12,10,4,11,5,6,7,7,14,11,7,6,12,14,9,6,4,1,2,1,2,4,2,2,2,2,3
- - -,Yth,2000139719,Jesse Wangusi,"DM, M/AM (C)",West Brom,ENG,192 cm,76 kg,16,£75K - £220K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,3,8,8,8,6,6,8,1,7,10,8,8,11,15,8,7,12,8,14,1,10,9,11,8,13,10,8,8,7,7,15,13,7,5,6,2,1,3,3,3,2,1,3,3,2,1
- - -,Yth,2000131087,Bradley Stretton,M/AM (L),Coventry,ENG,181 cm,64 kg,16,£24K - £70K,£180 p/w,Left,Very Strong,Weak,Driven,Level-headed,6,9,13,6,12,6,5,3,1,6,10,1,8,9,10,8,8,5,6,8,19,8,3,8,3,8,6,8,12,13,8,10,12,13,3,3,2,3,1,1,2,3,3,3,3,4,3
- - -,Yth,2000140326,Millar Matthews-Lewis,M/AM (L),Luton,ENG,174 cm,62 kg,17,£20K - £60K,£180 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,5,9,10,6,10,5,5,6,1,4,7,2,4,6,15,3,4,5,6,6,15,10,3,9,4,6,8,11,13,13,6,5,15,13,8,4,1,1,3,4,3,1,1,2,3,1,3
- - -,,2000055688,Neo Eccleston,D/WB (R),Huddersfield,ENG,172 cm,65 kg,18,£7K - £20K,£400 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,4,5,6,12,2,4,4,5,10,10,6,14,8,15,6,9,7,6,7,13,5,1,7,8,9,4,9,11,11,9,9,11,14,13,6,1,1,2,1,2,4,2,1,3,1,2
- - -,,2000139676,Niino Adom-Malaki,WB (L),Millwall,ENG,177 cm,66 kg,17,£20K - £60K,£350 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,4,6,5,5,11,2,6,6,5,5,9,2,6,9,7,5,6,7,9,12,5,5,7,8,5,8,6,8,12,13,8,6,13,15,9,7,2,2,2,1,1,1,1,3,1,3,3
- - -,Yth,2000210567,Dylan Sime,ST (C),Burnley,ENG,178 cm,62 kg,16,£40K - £120K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,4,13,12,12,4,8,2,1,1,4,7,4,7,6,6,1,8,2,11,9,13,5,10,2,4,5,5,11,13,5,5,14,12,5,8,4,1,3,1,2,3,3,2,2,3,3
- - -,Yth,2000224839,Josh Campbell-Slowery,D (C),Bristol City,ENG,183 cm,69 kg,16,£110K - £325K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,2,1,1,4,6,1,13,3,1,13,6,1,11,5,9,5,8,6,5,13,6,5,7,1,13,5,2,6,13,11,6,8,11,12,7,6,2,2,3,3,3,1,2,2,3,2,1
- - -,Yth,2000137494,Lewys Ware,"D (RC), DM, M (C)",Cardiff,WAL,184 cm,73 kg,17,£160K - £475K,£180 p/w,Right Only,Weak,Very Strong,Resolute,"Media-friendly, Reserved",3,3,7,3,11,4,8,7,2,9,10,2,10,6,11,9,7,5,9,14,17,5,1,5,10,7,11,8,11,7,7,12,12,7,7,6,1,2,1,1,2,3,3,2,4,3,1
- - -,Yth,2000212797,Tyler Hill,D (LC),Blackpool,ENG,175 cm,64 kg,16,£24K - £75K,£180 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,2,6,3,6,4,8,3,2,11,7,1,10,2,12,7,8,5,8,14,8,5,9,3,8,6,3,7,13,12,7,6,7,9,9,5,1,2,1,2,2,1,2,2,1,1,2
- - -,Yth,2000146758,Tommy Simkin,GK,Stoke,ENG,190 cm,76 kg,16,£60K - £180K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,1,2,2,6,5,1,1,2,1,8,2,3,3,8,7,5,3,8,5,9,3,3,3,9,6,6,6,8,12,6,15,12,7,6,7,14,9,12,5,12,6,9,6,13,10,7
- - -,Yth,2000144012,Ben Williams,D (RC),Sunderland,ENG,192 cm,80 kg,17,£50K - £160K,£180 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,7,8,7,4,10,6,10,8,1,10,9,1,13,8,8,8,8,6,7,9,17,5,7,6,9,8,8,9,7,9,8,13,14,8,7,9,1,3,3,3,1,3,2,2,2,3,3
- - -,Yth,2000140715,Steven Sumner,D (C),Wigan,ENG,190 cm,77 kg,17,£7K - £20K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,1,1,6,4,1,10,5,1,8,4,5,14,1,5,7,9,3,9,8,3,5,4,7,15,8,4,9,10,10,9,13,12,10,9,6,3,3,2,1,3,4,4,2,2,1,1
- - -,Yth,2000199182,Stafford Clarke,"DM, M (C)",Sheff Utd,ENG,180 cm,64 kg,16,£30K - £90K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,2,3,6,13,5,5,5,1,4,12,1,9,13,7,4,7,5,2,12,11,5,5,6,7,6,10,10,11,13,6,13,12,12,6,4,2,2,3,3,2,2,2,4,2,3,3
- - -,Yth,2000210532,Jack Howland,AM (L),Millwall,ENG,169 cm,56 kg,16,£80K - £240K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,6,9,11,5,11,3,4,5,1,4,10,1,2,6,5,9,3,2,5,9,4,15,8,10,1,6,9,10,12,11,5,3,7,12,8,1,2,3,2,2,1,2,1,2,2,1,1
- - -,,2000058114,George Walker,"D/WB/M (R), AM (RL)",Millwall,ENG,183 cm,72 kg,18,£10K - £30K,£350 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,3,7,7,3,11,4,2,2,4,4,10,1,6,7,8,2,6,1,4,6,2,12,3,7,3,5,5,7,12,10,5,6,12,12,12,4,2,2,1,2,2,1,3,2,3,4,1
- - -,,2000081386,Ivo Rossi,D (C),QPR,ITA,178 cm,70 kg,18,£4K - £12K,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,3,1,1,4,1,12,4,1,13,4,1,11,1,8,11,7,2,7,13,3,5,10,2,10,4,1,5,10,7,5,5,15,8,3,6,2,3,1,3,3,1,3,1,2,3,2
- - -,Wnt,2000166436,Ben Acey,AM (RLC),Bristol City,ENG,168 cm,62 kg,18,£80K - £240K,£800 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,9,10,8,7,9,9,4,11,9,5,13,5,7,11,5,10,7,9,11,10,11,9,8,11,8,11,12,12,11,11,10,6,14,11,12,5,1,4,2,2,3,3,3,1,2,2,1
- - -,,2000108039,Levis Pitan,D (C),Sheff Utd,POL,183 cm,89 kg,17,£100K - £300K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,1,3,5,1,3,1,9,3,4,13,6,4,13,1,12,10,8,4,8,13,4,5,1,5,12,5,5,6,11,11,6,10,12,9,5,12,2,2,2,3,2,2,1,1,2,2,1
- - -,Yth,2000210632,Basil Tuma,"AM (R), ST (C)",Reading,UGA,189 cm,70 kg,17,£95K - £275K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,6,11,10,10,3,5,4,3,3,4,2,1,11,8,10,5,4,2,9,3,13,8,3,1,4,5,5,16,12,4,5,17,15,5,2,2,3,1,2,3,2,1,2,4,1,2
- - -,Yth,2000140661,Hakeem Sandah,"AM (RLC), ST (C)",Huddersfield,ENG,160 cm,55 kg,17,£70K - £210K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,8,9,7,11,6,7,6,4,6,12,2,5,12,6,7,1,8,7,12,12,11,8,10,6,7,12,8,9,9,7,5,12,12,8,1,2,2,3,3,2,2,2,2,3,2,1
- - -,Loa,29233243,Max Metcalfe,GK,Middlesbrough,SCO,199 cm,86 kg,19,£14K - £40K,£350 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,5,2,3,2,1,6,1,2,2,1,7,1,1,1,6,9,15,5,9,12,15,1,6,2,12,6,5,4,10,10,6,15,13,7,1,6,12,9,8,7,9,13,8,5,9,6,7
- - -,Loa,29233244,Oliver Swan,GK,Middlesbrough,ENG,179 cm,69 kg,18,£90K - £275K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,3,1,3,3,3,2,1,2,2,3,8,3,1,3,8,10,13,6,8,13,4,1,2,1,5,6,5,5,11,8,6,3,10,13,4,4,6,10,6,5,11,6,5,10,13,14,5
- - -,,29233246,Jack Hannah,D (C),Middlesbrough,ENG,186 cm,80 kg,19,£24K - £70K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,4,4,3,5,8,6,12,5,4,11,10,5,10,10,9,10,9,11,10,9,11,5,10,7,10,9,7,10,9,9,9,11,10,10,11,9,1,1,4,2,3,1,2,2,1,4,1
- - -,,29233248,Sam Collins,D/WB/M/AM (L),Middlesbrough,ENG,179 cm,71 kg,19,£14K - £40K,£350 p/w,Left,Very Strong,Reasonable,Balanced,Level-headed,8,10,12,7,11,8,8,7,8,9,9,2,10,12,14,6,8,10,7,10,8,9,2,9,7,9,8,10,9,11,4,10,16,11,8,6,2,2,1,1,2,1,4,3,3,1,3
- - -,Inj,29233251,Joe Ridley,"AM (C), ST (C)",Middlesbrough,ENG,168 cm,58 kg,19,£10K - £28K,£350 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,6,8,6,8,13,4,6,5,2,3,8,3,3,11,6,9,7,7,4,12,3,10,12,9,6,6,6,8,14,13,6,4,5,13,7,1,3,4,3,2,3,1,1,1,1,3,1
- - -,,29235460,Marlee Francois,AM (RL),Bristol City,AUS,171 cm,59 kg,19,£22K - £65K,£500 p/w,Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,6,11,10,6,13,5,5,6,5,2,10,1,6,8,5,5,5,5,4,8,16,10,13,10,5,6,8,9,11,13,6,3,13,13,4,3,1,1,3,3,1,1,3,1,4,2,3
- - -,,2000065690,Harvey Hughes,"D (LC), WB (L)",Blackpool,ENG,183 cm,76 kg,18,£12K - £35K,£350 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,1,3,3,1,7,1,9,6,6,9,8,1,8,9,9,6,8,7,4,14,13,5,4,3,7,7,6,7,11,7,7,12,15,11,8,8,1,1,3,1,3,1,3,2,3,3,1
- - -,Yth,2000187641,Archie Cooper,D (C),Hull,ENG,189 cm,74 kg,16,£8K - £24K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,1,1,1,4,1,8,4,4,13,5,1,13,1,15,9,6,1,4,6,11,5,5,1,9,4,1,5,11,12,5,14,10,11,8,6,1,3,2,1,2,4,2,2,2,2,1
- - -,,29236204,Sha'mar Lawson,M (C),Millwall,ENG,182 cm,72 kg,19,£7K - £20K,£400 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,2,3,3,4,9,4,3,4,4,4,8,1,3,5,5,6,7,4,5,12,9,5,1,8,4,6,12,11,12,9,5,4,15,10,7,4,3,2,1,2,1,2,1,2,2,1,3
- - -,Yth,2000191713,Paul Murphy-Worrell,"D/WB (L), DM, M (LC)",Blackburn,ENG,184 cm,64 kg,15,£70K - £200K,£180 p/w,Left,Very Strong,Weak,Balanced,Level-headed,4,6,7,3,8,2,6,6,3,4,7,1,8,13,10,7,7,8,7,7,9,5,9,6,9,6,10,8,12,10,13,14,14,13,4,4,1,1,1,3,3,3,1,1,2,3,3
- - -,,292380007,Alex Baker,"AM (RL), ST (C)",Blackburn,ENG,188 cm,74 kg,18,£10K - £30K,£350 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,6,8,13,8,9,6,8,3,1,6,10,9,4,8,15,6,5,6,7,9,15,12,10,10,3,7,6,12,13,7,5,12,11,13,11,3,4,2,1,2,2,1,1,1,3,4,1
- - -,Yth,2000144679,Ifeoluwa Oni,D/M (R),Birmingham,ENG,187 cm,76 kg,17,£110K - £325K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,4,8,5,7,8,6,2,8,4,9,12,6,8,9,13,5,8,7,9,14,9,5,12,6,9,8,9,9,10,10,8,9,10,11,7,6,3,2,1,4,1,1,3,3,2,2,1
- - -,,2000053517,Harrison Wood,"AM (RLC), ST (C)",Blackburn,ENG,183 cm,61 kg,17,£140K - £425K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,7,13,14,13,7,2,9,7,4,13,11,5,10,7,5,6,10,8,7,11,9,7,11,7,8,9,7,12,11,5,11,6,11,6,4,3,3,1,4,3,1,2,2,2,2,1
- - -,,89071200,Ollie Tanner,AM (RLC),Cardiff,ENG,176 cm,71 kg,20,£24K - £70K,"£2,500 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,7,11,12,10,8,12,7,9,3,5,10,9,7,13,5,10,7,9,9,10,13,12,6,8,7,12,11,13,11,11,11,6,12,11,8,9,3,4,2,1,1,3,3,1,1,3,3
- - -,Yth,2000059828,Harry Murphy,M/AM (C),QPR,ENG,169 cm,61 kg,18,£3.5K - £10K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,3,6,3,10,1,6,8,1,2,11,4,8,8,11,6,4,8,3,15,6,13,1,6,7,14,9,9,8,9,7,4,12,8,4,3,1,2,3,3,2,2,3,2,3,1,4
- - -,,2000036808,Harry Wallis,M/AM (C),Hull,ENG,171 cm,66 kg,18,£16K - £45K,£500 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,6,9,10,10,6,7,10,4,9,12,9,8,8,10,10,10,7,9,10,11,7,14,9,6,13,11,11,11,9,9,8,13,11,10,8,2,4,3,1,3,3,1,2,3,2,3
- - -,,2000055685,David Adewoju,D (C),Huddersfield,ENG,194 cm,81 kg,18,£7K - £22K,£350 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,1,1,1,3,2,1,14,4,1,12,4,2,11,6,8,10,7,7,4,14,6,5,11,5,6,6,1,7,11,8,7,12,11,7,11,4,1,1,1,1,2,3,4,1,3,3,1
- - -,Loa,2000055693,Shane Maroodza,D (L),Huddersfield,ENG,180 cm,72 kg,18,£70K - £220K,£450 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,7,10,7,5,11,2,10,2,8,11,11,7,8,10,15,13,10,8,11,11,17,5,4,6,7,10,9,10,9,11,10,12,9,10,9,6,3,1,1,3,3,2,1,4,1,2,3
- - -,,2000055711,Donay O'Brien-Brady,M/AM (C),Huddersfield,ENG,173 cm,64 kg,18,£6K - £18K,£250 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,4,8,6,12,6,1,4,2,5,10,3,6,7,15,6,7,11,7,14,5,6,1,9,4,8,8,13,6,9,3,5,16,9,8,4,4,1,4,3,1,3,2,2,1,1,1
- - -,Yth,2000059826,Henry Hawkins,D (C),QPR,ENG,185 cm,75 kg,18,£10K - £30K,£200 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,3,3,5,7,1,6,4,5,6,1,2,11,7,10,7,9,6,7,9,11,5,10,7,16,8,5,9,10,10,8,13,14,8,5,6,1,2,2,1,1,1,4,1,3,2,2
- - -,Yth,2000189396,Luke Bell,D (C),Sunderland,ENG,188 cm,71 kg,16,£90K - £275K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,4,7,4,8,6,7,7,8,10,8,5,16,8,15,9,9,6,10,6,13,5,10,8,10,8,6,9,10,8,7,10,14,8,10,5,1,4,3,2,2,3,3,3,3,1,3
- - -,Yth,2000188921,Ben Creamer,M/AM (R),Sunderland,ENG,187 cm,71 kg,16,£55K - £170K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,9,11,7,13,4,6,7,6,6,6,5,7,9,15,8,6,7,7,13,3,8,11,6,2,7,11,10,12,8,2,13,15,9,5,6,1,2,3,2,1,3,1,1,1,2,2
- - -,Yth,2000059820,Harun Hamid,M/AM (C),QPR,ENG,178 cm,70 kg,18,£2.5K - £8K,£200 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,4,2,6,5,10,5,1,6,1,3,14,2,3,12,13,7,6,6,6,13,17,11,5,9,7,6,8,7,5,11,6,7,13,9,4,2,3,1,3,3,2,1,1,2,1,3,3
- - -,Yth,2000187657,Sam Opoku,M/AM (RL),Hull,GHA,183 cm,71 kg,16,£70K - £200K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,8,9,9,8,8,8,6,7,8,4,7,4,4,9,8,9,8,8,8,8,7,11,3,9,6,8,8,11,12,10,7,9,10,12,8,8,3,3,3,2,2,3,1,3,1,4,3
- - -,Yth,2000187656,Sam Jackson,D/WB (R),Hull,ENG,170 cm,56 kg,16,£7K - £20K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,2,5,1,7,1,6,1,3,5,7,5,8,6,15,7,7,6,4,14,13,5,11,3,5,6,5,6,14,13,6,2,11,13,4,2,1,3,3,2,1,3,3,4,1,2,3
- - -,Yth,2000108042,Charlie Staniland,"DM, M (RC)",Sheff Utd,ENG,164 cm,55 kg,16,£30K - £95K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,6,5,8,7,7,6,3,7,1,4,14,1,9,12,11,9,7,5,8,12,5,5,9,8,8,7,11,12,11,14,7,2,12,12,7,1,1,1,2,2,1,2,2,1,1,1,2
- - -,Yth,2000059797,Riley Cotter,"DM, M (C)",QPR,ENG,172 cm,62 kg,18,£2.5K - £7K,£200 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,3,6,5,11,6,6,4,1,8,9,2,14,6,15,7,7,8,5,15,6,5,2,6,10,6,6,11,5,7,7,6,15,4,13,5,3,1,2,3,2,1,1,3,2,1,2
- - -,Yth,2000187654,Ronnie Kelly,"AM (RL), ST (C)",Hull,ENG,183 cm,68 kg,16,£12K - £35K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,3,6,14,7,12,6,7,8,6,3,10,5,5,8,12,5,7,8,7,6,16,7,9,10,2,7,8,8,12,9,7,7,13,9,8,4,3,3,1,3,2,3,3,1,2,1,2
- - -,Yth,2000059795,Matthew Castillo-Anderson,"M (C), AM (LC)",QPR,ENG,163 cm,55 kg,18,£3K - £9K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,7,7,5,8,13,7,3,7,5,6,7,3,6,9,11,10,5,10,7,12,9,8,10,4,6,14,14,9,8,5,15,2,10,7,7,2,1,2,2,2,4,1,2,2,1,2,1
- - -,Yth,2000187651,Rocco Coyle,"DM, M (C)",Hull,ENG,187 cm,74 kg,16,£70K - £200K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,6,7,7,9,7,7,10,6,9,9,5,8,6,13,9,10,10,9,10,8,5,12,9,11,11,12,12,10,9,8,14,7,10,8,6,2,2,1,1,4,4,1,3,2,3,2
- - -,Yth,2000059793,Micah Anthony,M/AM (RL),QPR,ENG,167 cm,55 kg,18,£3.5K - £10K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,6,6,1,9,4,3,2,4,2,5,1,5,11,13,3,2,6,5,6,13,11,11,4,4,6,4,11,13,13,2,3,12,12,6,1,1,3,1,3,3,1,2,2,3,1,3
- - -,Yth,2000059784,Elijah Anthony,D/WB (R),QPR,ENG,178 cm,65 kg,18,£2K - £6K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,2,5,8,3,7,2,6,3,6,7,8,4,7,11,13,5,8,6,5,7,16,7,2,7,5,12,4,13,10,15,11,7,8,12,8,3,2,1,1,1,1,1,2,2,2,2,2
- - -,Yth,2000185151,Aaron Ojungu,"AM (C), ST (C)",Huddersfield,ENG,184 cm,67 kg,16,£45K - £140K,£180 p/w,Either,Strong,Very Strong,Balanced,Level-headed,5,5,9,13,12,4,4,7,1,3,7,5,1,8,12,4,5,11,5,12,2,8,9,5,4,5,4,7,13,9,3,9,11,11,6,3,3,2,3,1,1,1,2,2,1,1,3
- - -,Yth,2000185153,Freddie Fletcher,D (C),Huddersfield,ENG,189 cm,74 kg,16,£35K - £100K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,2,2,5,1,4,1,13,1,2,13,6,1,13,2,12,4,8,5,7,12,8,5,10,1,5,5,5,6,8,12,6,11,12,13,7,7,2,3,3,3,1,1,1,3,2,2,1
- - -,,2000139326,Matthew Wonnacott,GK,Wigan,ENG,184 cm,70 kg,17,£12K - £35K,£400 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,3,2,3,1,6,1,2,2,3,9,3,1,1,7,7,10,1,7,12,6,2,9,3,9,5,4,4,12,11,5,8,7,11,1,3,5,5,7,5,8,11,6,11,12,9,3
- - -,Yth,2000137489,Morgan Lewis,D (C),Cardiff,WAL,188 cm,73 kg,17,£24K - £70K,£180 p/w,Right Only,Weak,Very Strong,Determined,Media-friendly,1,1,1,1,3,1,12,3,1,12,4,1,10,4,11,9,7,5,6,11,18,5,3,1,12,4,1,5,12,11,5,12,13,12,7,4,1,2,1,3,3,3,3,3,3,1,1
- - -,Yth,2000139534,Adam Caddick,"D (C), DM, M (C)",Blackburn,ENG,188 cm,72 kg,17,£6K - £18K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,7,3,3,11,7,7,9,1,6,9,3,9,8,12,11,4,10,7,11,10,5,10,8,6,13,7,8,9,10,15,16,15,14,4,5,1,2,1,3,2,2,1,1,2,1,2
- - -,Yth,2000139535,Harley O'Grady-Macken,"DM, M (C)",Blackburn,ENG,166 cm,58 kg,17,£8K - £26K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,4,7,7,9,6,7,7,2,4,9,1,9,11,7,10,5,10,6,14,11,6,1,6,9,8,12,9,10,12,5,3,6,14,8,3,1,2,1,2,2,1,3,3,1,1,1
- - -,Yth,2000108034,Owen Hampson,"DM, M (C)",Sheff Utd,WAL,179 cm,69 kg,17,£24K - £70K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,6,4,3,8,6,5,9,1,6,11,1,8,9,8,6,7,7,8,14,11,5,1,8,6,8,14,11,10,10,3,4,11,11,6,6,1,1,3,2,2,1,2,2,2,2,1
- - -,Yth,2000224406,Joe Thomas,GK,Cardiff,WAL,185 cm,70 kg,16,£16K - £45K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,3,2,2,2,7,1,3,1,2,9,3,3,1,5,3,14,5,7,13,8,1,4,2,6,6,5,5,8,8,6,12,11,7,1,5,13,9,8,5,10,4,9,12,13,13,5
- - -,Yth,2000191719,Matthew Litherland,D (C),Blackburn,ENG,180 cm,66 kg,16,£14K - £45K,£180 p/w,Either,Strong,Very Strong,Jovial,Level-headed,4,4,2,6,8,2,6,1,4,7,4,1,13,3,8,6,9,7,9,9,16,5,6,7,7,7,4,8,9,9,8,9,14,10,6,7,2,1,3,3,2,3,2,3,1,1,1
- - -,Yth,2000224404,Dylan Lawlor,D (C),Cardiff,WAL,182 cm,67 kg,16,£40K - £120K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,1,1,1,5,5,10,1,3,13,5,2,13,4,7,8,8,2,4,13,9,6,6,1,11,5,5,7,9,11,5,7,14,13,11,6,1,2,1,1,2,1,1,3,1,3,1
- - -,,2000050622,Tom Watson,GK,Wigan,ENG,186 cm,75 kg,17,£6K - £18K,£300 p/w,Right,Weak,Very Strong,Balanced,Level-headed,1,2,1,1,1,3,1,3,2,1,5,3,2,2,8,7,7,5,10,14,9,3,6,1,10,7,6,6,8,11,3,9,13,8,2,3,12,5,7,5,10,12,7,8,10,12,4
- - -,Yth,2000222674,Tim Ap Sion,ST (C),Bristol City,WAL,187 cm,69 kg,16,£16K - £45K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,4,12,13,8,4,13,5,1,1,4,3,1,10,10,5,2,8,5,6,13,10,3,8,4,4,5,5,13,10,5,11,12,12,7,4,3,2,2,2,3,2,2,3,1,3,3
- - -,Yth,2000222670,Raekwon Nelson,AM (C),Bristol City,ENG,175 cm,61 kg,16,£35K - £110K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,4,2,6,6,8,5,1,7,4,2,5,3,6,9,12,5,7,4,4,13,14,9,7,9,4,6,8,11,13,13,6,5,10,13,9,3,1,1,1,3,3,1,1,1,1,3,1
- - -,Yth,2000218867,Kai Andrews,ST (C),Coventry,ENG,194 cm,78 kg,16,£70K - £210K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,5,4,11,13,11,1,7,6,1,2,6,5,5,8,6,11,7,12,2,5,3,8,3,8,1,5,3,6,13,10,6,14,12,12,7,7,1,1,1,3,2,2,2,3,1,1,3
- - -,,2000216135,Josh Green,AM (R),Reading,ENG,170 cm,61 kg,18,£10K - £30K,£400 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,8,10,11,7,9,6,1,4,6,5,11,4,7,13,5,7,7,8,5,11,12,15,1,5,5,7,7,11,13,10,7,7,9,11,6,2,1,3,3,1,2,1,1,2,2,1,3
- - -,Yth,2000213599,Josh King-Phillips,M/AM (L),Blackpool,ENG,166 cm,55 kg,16,£2.5K - £8K,£180 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,7,5,3,8,4,1,5,3,1,8,1,3,7,10,3,3,4,2,7,12,12,8,5,1,5,4,10,13,13,5,5,9,13,7,1,2,1,4,1,2,2,1,1,2,1,1
- - -,Yth,2000140595,Sam Taylor,GK,Huddersfield,ENG,183 cm,71 kg,17,£4.5K - £14K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,1,3,2,3,1,6,1,2,3,1,6,1,3,1,7,3,15,2,11,13,14,3,4,1,9,5,4,4,11,6,3,8,8,8,2,3,11,4,4,5,7,6,6,10,13,7,3
- - -,Yth,2000140647,Fopefoluwa Dera,"M (R), AM (RL)",Huddersfield,ENG,172 cm,64 kg,17,£12K - £35K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,11,6,6,10,6,1,7,5,4,7,6,5,13,6,4,6,8,7,9,4,12,4,8,3,8,7,12,10,6,7,6,10,7,13,4,2,2,1,2,4,2,2,3,1,1,1
- - -,,2000140655,Cian Philpott,"M (C), AM (RLC)",Huddersfield,ENG,185 cm,71 kg,17,£16K - £50K,£350 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,8,9,7,13,6,6,7,1,3,9,5,3,9,12,4,7,8,5,14,9,10,10,10,7,7,8,7,11,12,2,8,10,13,12,4,1,2,2,3,2,1,3,4,3,3,2
