Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,2000026357,Abde,"AM (RL), ST (C)",Espanyol,MAR,172 cm,70 kg,22,£16K - £45K,"£1,900 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,10,13,10,11,8,9,6,7,8,13,2,8,14,9,6,2,10,9,10,12,13,1,10,8,9,10,10,14,14,9,2,11,14,9,6,4,3,1,3,2,3,1,3,3,1,2
- - -,,2000124933,Salih Husic,D (LC),Real Hispalis,BIH,190 cm,75 kg,19,£160K - £475K,£240 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,8,9,7,8,4,12,7,11,12,10,8,11,9,12,11,14,9,11,8,13,9,11,8,9,11,8,12,9,10,12,13,12,10,11,13,1,2,2,3,1,3,1,3,2,3,3
- - -,,2000125125,Kevin Ríos,GK,A. Bilbao,COL,188 cm,76 kg,18,£26K - £80K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,3,1,2,5,1,2,3,1,8,1,1,6,12,10,13,7,9,11,9,1,9,1,8,7,6,6,12,8,7,8,12,10,1,5,6,12,8,5,12,11,8,10,11,12,6
- - -,,2000210774,Germán,GK,Real Hispalis,ESP,186 cm,74 kg,17,£30K - £90K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,2,1,3,2,4,3,1,1,1,2,8,3,1,5,10,7,13,7,10,13,16,3,6,2,8,7,6,6,7,7,7,8,14,11,1,6,13,7,7,7,6,9,10,12,13,9,9
- - -,,2000131782,Domi,"AM (C), ST (C)",Valencia,ESP,175 cm,65 kg,18,£95K - £275K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,6,11,13,13,6,8,8,4,4,8,4,2,10,13,10,8,10,7,12,7,15,11,12,5,6,8,9,13,12,13,4,14,10,8,3,3,3,3,1,3,3,1,1,3,2,1
- - -,,2000121909,Jon De Luis,D (C),Atlético Pamplona,ESP,184 cm,75 kg,18,£12K - £40K,£220 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,2,4,1,2,9,1,11,3,1,11,7,4,10,4,12,10,9,6,8,13,8,5,9,6,6,7,7,8,13,10,8,9,15,9,5,8,1,3,2,3,2,3,3,1,4,3,4
- - -,,2000224918,Joan Londoño,"AM (R), ST (C)",R. Madrid,ESP,181 cm,64 kg,16,£50K - £150K,£300 p/w,Right,Weak,Very Strong,Balanced,Level-headed,6,10,12,12,12,4,7,5,1,4,12,9,1,11,6,5,4,11,2,5,3,14,1,7,2,4,5,6,12,12,2,6,10,12,7,2,3,1,1,1,2,2,3,2,2,3,1
- - -,,2000219705,Yusi,D/WB (L),R. Madrid,ESP,170 cm,62 kg,16,£90K - £275K,£300 p/w,Left,Very Strong,Reasonable,Determined,Level-headed,6,12,6,2,6,2,7,3,6,8,5,2,12,7,6,3,8,7,7,10,18,6,10,6,10,7,7,7,14,14,5,6,12,13,8,3,2,1,3,2,1,2,2,1,2,3,2
- - -,,2000049422,Rubén Sánchez,D/WB/M/AM (R),Espanyol,ESP,184 cm,78 kg,21,£4.2M - £12.5M,"£5,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,11,13,9,7,8,11,8,7,12,12,11,9,14,12,7,13,12,12,13,12,9,11,14,14,12,12,12,12,14,15,12,9,14,13,12,11,1,1,2,1,1,1,3,4,2,3,3
- - -,,2000219673,Cristian David,D (C),R. Madrid,ESP,175 cm,62 kg,16,£35K - £100K,£300 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,1,1,4,7,1,11,2,1,13,7,4,9,3,15,9,8,3,7,14,8,5,9,3,5,6,6,7,8,10,7,9,16,13,11,9,3,3,3,1,3,3,3,2,2,2,2
- - -,,2000049494,Salim El Jebari,M/AM (C),A. Madrid,MAR,187 cm,78 kg,18,£650K - £1.9M,£275 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,5,9,9,14,7,7,14,2,4,14,7,8,14,12,8,8,11,8,5,14,13,4,8,7,8,14,8,11,14,8,12,12,13,13,7,4,2,2,2,2,3,3,2,1,2,1
- - -,,2000218419,Fran,GK,R. Madrid,ESP,198 cm,89 kg,17,£80K - £230K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,2,2,3,2,1,4,1,3,2,1,11,1,1,5,5,11,14,3,11,11,17,2,5,3,9,5,5,4,12,5,1,17,11,10,1,7,12,8,5,5,12,12,10,10,12,11,8
- - -,,2000218276,Hugo,GK,R. Madrid,ESP,185 cm,71 kg,17,£30K - £95K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,1,1,1,3,1,4,1,2,3,1,9,1,3,1,5,6,14,5,9,11,6,3,6,3,12,5,5,5,11,7,6,11,14,8,5,4,13,8,6,5,13,12,6,8,13,5,4
- - -,,2000214133,Javier Coarasa,"D (C), DM, M (C)",Espanyol,ESP,167 cm,58 kg,17,£150K - £450K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,7,5,2,12,6,9,9,3,12,13,5,14,9,13,11,8,9,13,11,10,5,5,7,12,8,10,12,12,11,8,3,12,11,7,3,3,1,3,1,3,1,1,1,2,1,3
- - -,,2000163512,Baba,"M (R), AM (RL)",R. Madrid,SEN,175 cm,68 kg,17,£70K - £200K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,7,10,13,11,12,5,5,6,5,2,9,2,4,13,6,4,5,3,6,10,14,13,7,10,5,6,10,11,12,12,6,7,18,10,5,13,3,1,4,1,2,4,2,3,1,1,1
- - -,,2000117933,Carlos Alemán,D/WB (R),Espanyol,ESP,170 cm,59 kg,17,£80K - £250K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,5,6,3,11,1,8,1,7,7,5,5,13,9,13,9,9,8,8,13,8,11,11,4,6,8,8,9,14,13,5,2,13,14,13,2,2,1,1,2,3,1,1,2,1,3,3
- - -,,2000214606,Nacho Vizcaíno,M/AM (C),Sevilla,ESP,181 cm,61 kg,16,£65K - £200K,£300 p/w,Left,Very Strong,Reasonable,Balanced,Level-headed,1,4,8,6,10,4,6,7,3,2,9,2,8,8,8,4,6,10,7,10,8,8,5,8,5,7,13,12,13,12,7,10,15,13,7,4,3,4,3,2,4,2,2,1,1,3,1
- - -,,2000214592,Sergio Veces,D (R),Sevilla,ESP,170 cm,61 kg,18,£30K - £95K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,6,2,3,12,5,9,6,8,11,9,5,11,9,14,7,10,6,10,14,9,11,1,8,12,9,6,9,15,11,9,7,12,12,7,3,2,3,3,2,1,3,3,1,3,2,1
- - -,,2000161666,Marcos Solís,D (C),Real Hispalis,ESP,187 cm,76 kg,17,£55K - £170K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,5,1,3,7,5,14,2,3,14,11,4,13,11,15,9,10,7,5,14,5,5,5,3,11,7,2,8,9,8,7,13,17,8,9,7,2,3,1,1,1,2,3,4,2,3,1
- - -,,2000106876,Marciano Tchami,AM (RL),Almería,GNB,185 cm,79 kg,18,£95K - £300K,£300 p/w,Either,Strong,Very Strong,Balanced,Media-friendly,9,13,14,8,14,7,8,7,7,7,14,2,8,13,7,7,8,9,8,14,4,12,7,9,7,8,9,9,7,7,8,12,13,7,10,5,1,2,3,3,4,2,2,2,1,3,1
- - -,,2000105116,Marcos Sánchez,D (R),Villarreal,ESP,178 cm,69 kg,18,£24K - £70K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,1,4,4,6,10,1,9,3,6,10,9,1,13,8,13,6,10,7,7,11,16,5,1,6,11,9,4,9,15,11,9,10,14,13,11,6,4,3,3,1,1,4,2,2,3,1,1
- - -,,2000065890,Eneko Clemente,D (LC),A. Bilbao,ESP,185 cm,77 kg,18,£40K - £120K,£220 p/w,Left,Very Strong,Weak,Fairly Determined,Media-friendly,4,6,7,1,9,1,9,5,7,8,9,1,11,6,8,10,9,8,9,12,17,5,8,6,8,8,8,8,9,13,8,14,8,12,7,7,3,2,3,3,2,2,1,1,1,2,2
- - -,,2000065658,Mario Maroto,M (C),Valladolid,ESP,176 cm,67 kg,18,£100K - £300K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,7,9,5,8,11,7,3,9,1,9,13,4,8,9,14,7,6,9,8,13,2,5,6,9,9,8,10,9,14,9,8,6,13,13,7,6,1,2,2,2,1,4,3,3,2,3,1
- - -,,2000217553,Mark Chust,D (C),Valencia,ESP,181 cm,72 kg,17,£220K - £650K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,2,4,7,1,14,3,1,11,8,4,14,4,11,9,9,7,8,14,4,5,9,7,9,7,1,8,10,12,8,9,13,10,6,8,1,1,3,2,1,2,2,1,2,3,3
- - -,,2000217267,David Arredondo,M (C),A. Bilbao,ESP,174 cm,61 kg,16,£140K - £425K,£300 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,4,2,7,13,6,6,10,6,8,13,4,6,13,12,9,3,6,7,12,10,8,1,7,6,7,10,6,13,9,2,4,14,12,9,6,3,1,2,1,3,2,2,2,3,2,3
- - -,,2000104990,Rubén Montero,GK,R. Madrid,ESP,183 cm,60 kg,16,£80K - £240K,£300 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,4,2,3,3,5,6,1,2,2,2,7,2,3,3,7,8,9,6,12,13,11,3,10,1,9,6,5,5,4,15,6,11,14,7,5,3,7,6,7,5,13,6,11,6,13,11,7
- - -,,2000137146,Leo,D/WB (L),Real Hispalis,ESP,172 cm,68 kg,18,£28K - £85K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,5,2,5,11,6,9,8,7,9,10,5,13,10,11,10,10,8,10,12,2,7,2,7,8,9,6,9,13,10,9,7,13,9,13,8,1,1,3,3,1,3,3,1,4,3,3
- - -,,2000217569,Sergio Rivarés,"AM (R), ST (C)",Espanyol,ESP,180 cm,67 kg,17,£45K - £140K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,9,11,9,13,5,7,6,1,5,7,5,1,10,11,7,5,8,6,7,12,13,8,7,4,6,3,7,13,13,6,9,14,13,6,4,2,3,3,2,1,3,2,2,1,3,1
- - -,,2000220251,Pol Cid,M (C),Espanyol,ESP,170 cm,59 kg,17,£24K - £75K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,6,2,4,5,12,6,3,8,5,5,14,1,5,8,10,8,5,8,7,14,3,5,10,4,4,8,14,11,14,11,5,6,13,13,9,2,2,1,4,2,2,2,3,1,1,1,3
- - -,,2000217555,Alexander Gurendal,"M/AM (L), ST (C)",Valencia,NOR,182 cm,72 kg,17,£130K - £375K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,8,11,10,14,6,7,6,5,3,13,4,5,13,15,5,3,8,6,13,11,12,9,7,3,7,8,8,13,10,2,11,11,9,8,6,1,2,1,3,2,3,3,2,3,3,3
- - -,,2000193494,Brandon Varela,AM (RL),Cádiz,ARG,170 cm,61 kg,18,£16K - £45K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,6,9,13,6,13,5,5,4,5,5,5,1,5,13,6,5,6,7,5,11,9,13,6,5,3,7,6,8,12,10,7,3,15,12,12,2,3,2,3,1,3,1,3,1,1,2,2
- - -,,2000214602,Alberto González,M/AM (L),Sevilla,ESP,173 cm,62 kg,17,£55K - £170K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,6,11,11,5,13,4,4,6,4,4,10,1,5,8,14,7,7,3,6,10,11,8,1,5,4,6,6,7,12,13,6,3,12,13,8,4,1,2,4,3,3,2,3,1,1,1,3
- - -,,2000214607,Ale Vázquez,M (RC),Sevilla,ESP,171 cm,64 kg,18,£22K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,11,9,7,11,7,5,9,2,8,13,2,5,14,15,8,2,7,6,11,11,7,5,9,8,8,7,9,14,12,8,8,15,12,6,6,3,2,2,3,3,2,3,3,2,2,2
- - -,,2000141400,Aimar Álvarez,D (R),Real San Sebastián,ESP,176 cm,68 kg,18,£35K - £110K,£220 p/w,Right Only,Very Weak,Very Strong,Fairly Determined,Media-friendly,5,4,4,4,14,2,8,8,8,11,5,6,12,8,12,10,9,6,11,16,17,9,8,8,13,9,9,8,12,11,9,8,15,10,7,7,2,3,2,2,1,3,2,1,3,2,2
- - -,,2000214595,Iker Ortín,D (RC),Sevilla,ESP,186 cm,78 kg,18,£12K - £40K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,2,1,6,7,7,11,6,2,13,10,4,12,5,9,10,9,8,10,10,12,5,9,4,11,7,6,8,10,10,11,11,12,7,8,8,1,1,2,3,2,2,1,1,2,3,1
- - -,,2000210779,Franc Mateu,D (L),Real Hispalis,ESP,178 cm,69 kg,18,£35K - £100K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Level-headed,4,6,5,2,10,2,9,3,5,8,9,6,13,9,15,10,8,6,10,11,10,7,10,5,8,9,4,7,12,15,9,7,14,14,8,7,1,2,1,3,2,3,2,2,2,1,1
- - -,,2000141307,Oihan Orbegozo,GK,Real San Sebastián,ESP,195 cm,81 kg,17,£35K - £110K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,1,1,1,1,5,1,2,1,1,10,1,1,4,11,10,15,5,12,13,9,1,1,3,11,6,5,5,8,7,2,16,14,4,2,5,12,7,7,5,12,9,9,14,13,7,8
- - -,,2000214588,Iván Morales,GK,Sevilla,ESP,187 cm,75 kg,18,£20K - £60K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,3,2,1,3,1,1,2,3,8,3,2,1,5,7,9,5,10,14,4,1,3,2,6,7,6,5,14,8,2,9,17,13,1,6,13,8,7,5,10,9,10,5,14,7,5
- - -,,2000188699,José Antonio De la Rosa,M/AM (L),Cádiz,ESP,175 cm,61 kg,17,£425K - £1.2M,£250 p/w,Left,Very Strong,Reasonable,Fairly Determined,Level-headed,7,12,12,8,12,5,6,5,6,4,13,4,7,7,12,6,8,6,5,13,15,12,7,11,6,6,9,11,13,13,8,4,12,13,9,5,3,3,2,2,3,2,1,1,1,3,1
- - -,,2000163619,Adri Vázquez,D (R),Real Hispalis,ESP,175 cm,70 kg,18,£28K - £85K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,8,6,2,8,1,9,6,6,7,8,1,11,6,15,5,9,6,10,12,10,5,4,7,10,8,8,8,15,12,10,9,9,12,11,6,2,3,1,2,3,1,2,1,1,2,4
- - -,,2000217608,Marc López,D (C),Espanyol,ESP,187 cm,76 kg,18,£12K - £35K,£220 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,2,2,3,1,2,1,3,1,2,13,2,1,8,4,12,8,8,5,8,13,7,6,10,3,10,5,2,6,13,13,6,7,16,13,8,7,2,2,2,2,1,1,2,1,3,2,2
- - -,,2000214601,Álvaro Díaz,D (C),Sevilla,ESP,187 cm,76 kg,17,£40K - £120K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,3,2,1,7,5,14,5,2,13,7,1,7,5,10,4,8,6,7,13,16,5,8,2,14,6,4,5,7,13,7,9,8,11,5,6,2,1,1,3,3,4,3,3,3,2,2
- - -,,2000141518,Endika Jiménez,AM (L),Real San Sebastián,ESP,176 cm,62 kg,17,£35K - £100K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,8,10,7,7,11,6,3,7,6,6,12,4,6,9,5,6,5,7,5,12,13,8,4,10,4,7,7,8,14,13,4,8,15,13,7,3,2,1,4,3,1,4,3,2,3,3,3
- - -,,2000215081,Víctor Moreno,"M (R), AM (RLC)",Villarreal,ESP,178 cm,64 kg,16,£90K - £275K,£300 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,5,8,9,5,13,5,5,7,5,4,9,1,7,13,8,8,7,4,6,7,12,13,10,7,3,7,9,10,12,13,6,7,9,13,5,4,4,2,2,1,2,2,3,2,3,2,2
- - -,,2000215611,Miguel Soto,AM (RLC),Getafe,ESP,180 cm,69 kg,17,£18K - £55K,£220 p/w,Either,Very Strong,Very Strong,Balanced,Level-headed,5,7,8,7,7,5,4,7,5,3,13,1,6,9,14,8,3,3,6,8,3,11,1,11,4,7,9,10,12,10,6,5,14,11,6,3,2,3,2,1,3,3,1,1,1,1,1
- - -,,2000141561,Jon Yeabsera Landa,AM (RLC),Real San Sebastián,ESP,183 cm,71 kg,17,£50K - £140K,£220 p/w,Either,Very Strong,Strong,Determined,Media-friendly,2,6,12,6,9,4,4,4,1,2,8,1,2,10,13,7,7,8,4,11,19,11,10,6,4,6,8,11,12,12,5,4,5,11,7,2,1,2,1,1,3,3,2,2,1,2,1
- - -,,2000214204,Víctor Lázaro,M (C),Mallorca,ESP,180 cm,68 kg,17,£50K - £150K,£220 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,5,5,7,2,10,6,6,10,3,8,12,3,7,13,10,4,7,8,5,6,16,10,9,5,6,8,13,13,14,9,7,10,11,11,8,4,2,2,1,3,3,2,1,1,2,3,3
- - -,,2000065644,Álvaro Aceves,GK,Valladolid,ESP,190 cm,80 kg,18,£35K - £110K,£220 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,3,3,1,4,5,1,1,3,2,7,2,1,1,6,7,15,6,8,13,13,2,10,2,9,6,5,4,9,13,5,10,9,7,1,6,9,9,6,5,10,12,8,6,10,13,7
- - -,,2000112744,Juan Arango,M/AM (C),Girona,VEN,190 cm,73 kg,16,£140K - £400K,£300 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,5,6,8,11,12,6,7,8,6,4,11,1,5,13,9,4,8,7,7,12,12,13,6,7,3,7,13,8,12,10,7,12,14,9,10,5,1,2,2,2,4,3,1,3,1,1,4
- - -,,2000158544,Ousseynou Diao,M/AM (C),Cádiz,ESP,173 cm,62 kg,16,£95K - £275K,£300 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,4,9,11,10,7,8,9,1,7,10,3,8,14,13,5,5,5,6,14,9,13,5,11,8,8,11,9,14,11,8,6,5,12,7,5,3,3,1,3,1,3,2,3,2,4,2
- - -,,2000210776,Darío Lozano,D (C),Real Hispalis,ESP,185 cm,74 kg,18,£14K - £40K,£220 p/w,Left Only,Very Strong,Weak,Fairly Sporting,Media-friendly,4,1,1,2,2,2,14,3,1,12,7,2,9,3,6,9,6,6,10,13,13,5,11,5,14,6,2,7,9,12,5,8,12,14,8,6,3,1,2,3,3,3,2,2,2,2,2
- - -,,2000131788,Ismael Santana,M (C),Valencia,ESP,178 cm,68 kg,18,£35K - £100K,£220 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,5,4,2,4,9,5,4,8,4,12,13,1,10,11,13,7,7,6,5,11,5,5,9,7,5,7,13,11,12,13,6,6,10,13,6,4,3,3,1,1,1,2,1,1,2,2,1
- - -,,2000131780,Carlos Rodríguez,DM,Valencia,ESP,176 cm,68 kg,18,£18K - £55K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,6,7,7,13,6,1,9,1,9,13,6,15,10,8,8,7,9,9,11,6,5,6,7,8,9,10,13,6,8,8,9,10,8,8,5,1,1,2,2,1,1,3,3,1,3,1
- - -,,2000131779,Kike Ribes,D (C),Valencia,ESP,177 cm,72 kg,18,£24K - £70K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,1,1,2,6,1,14,2,5,13,7,1,7,4,11,8,8,7,4,14,11,5,9,6,13,6,5,7,9,9,7,8,13,7,5,9,1,3,1,1,1,3,1,3,3,3,3
- - -,,2000131775,Adrián Morales,D (RL),Valencia,ESP,181 cm,72 kg,18,£20K - £60K,£220 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,4,4,6,7,7,2,8,2,5,7,8,2,10,8,10,5,9,6,8,7,12,8,11,7,8,8,7,8,15,15,8,9,7,15,8,6,4,3,3,2,1,1,1,3,1,1,3
- - -,,2000131772,Alex Varó,D (C),Almería,ESP,179 cm,69 kg,18,£16K - £45K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,4,1,2,4,6,6,14,4,5,13,7,5,7,5,8,8,8,7,8,13,16,5,9,4,12,6,5,7,11,12,7,7,16,10,7,5,3,2,1,2,3,3,3,3,3,2,4
- - -,,2000217557,Azael,AM (L),Valencia,ESP,193 cm,76 kg,17,£45K - £140K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Level-headed,5,7,13,7,13,6,2,7,1,4,9,4,6,9,9,5,2,9,7,12,13,9,11,9,6,7,7,12,13,10,7,10,15,11,9,4,3,3,4,2,1,2,2,2,1,1,2
- - -,,2000031433,Vicente Agulló,D/WB (R),Valencia,ESP,175 cm,65 kg,17,£30K - £95K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,6,7,6,8,1,7,6,6,6,10,3,11,9,9,7,8,7,8,9,14,6,9,6,7,9,6,13,14,13,14,8,9,12,9,4,4,2,1,1,1,1,2,1,4,1,1
- - -,,2000131790,Yellu Santiago,M (C),Valencia,ESP,192 cm,79 kg,18,£24K - £70K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,5,6,2,7,13,6,2,6,1,8,14,2,7,11,7,4,6,5,7,12,16,5,9,9,5,7,8,12,14,13,5,16,12,14,8,7,1,2,1,1,1,3,2,2,3,3,2
- - -,,2000128082,Robert Carril,"AM (C), ST (C)",Vigo,ESP,198 cm,88 kg,18,£35K - £110K,£75 p/w,Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,3,5,10,6,13,5,6,8,1,5,11,3,6,13,11,8,6,10,6,11,16,12,1,4,6,7,8,8,13,11,7,14,10,9,7,8,1,3,3,3,1,2,1,1,3,3,1
- - -,,2000221085,Adrián Gallego,ST (C),Elche,ESP,188 cm,71 kg,17,£14K - £40K,£220 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,3,4,8,14,13,6,14,5,3,6,8,6,3,12,9,6,8,12,6,12,9,11,6,14,6,7,6,8,12,10,8,12,13,10,6,6,3,3,3,2,1,3,2,1,3,2,3
- - -,,2000124161,Breogán Sio,D (RL),Vigo,ESP,169 cm,60 kg,18,£14K - £40K,£70 p/w,Left,Very Strong,Weak,Balanced,Level-headed,5,4,5,5,10,2,7,8,6,8,9,4,13,5,5,7,9,7,7,12,9,5,2,8,7,9,8,9,14,14,9,6,14,13,9,3,2,1,1,1,2,3,2,4,2,1,3
- - -,,2000141526,Asier Olano,D (L),Real San Sebastián,ESP,181 cm,70 kg,17,£18K - £55K,£220 p/w,Left,Very Strong,Weak,Fairly Determined,Media-friendly,5,6,8,6,9,1,9,3,8,9,9,5,11,6,11,10,9,7,8,16,15,5,12,6,6,9,7,9,10,12,4,8,11,12,9,6,3,3,1,4,2,1,2,1,1,1,1
- - -,,2000124157,Javi Rodríguez,D (R),Vigo,ESP,187 cm,79 kg,19,£12K - £35K,£65 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,5,5,4,2,9,2,9,4,7,8,8,3,12,8,15,7,8,6,9,14,15,5,4,4,8,8,6,8,15,11,8,9,9,12,5,7,3,1,1,3,3,1,3,2,3,3,1
- - -,,2000197742,Fran Tafalla,D (C),Villarreal,ESP,186 cm,77 kg,18,£16K - £50K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,1,2,4,8,2,10,5,7,9,13,8,9,11,6,10,7,10,8,9,7,5,4,5,16,8,11,9,5,8,9,11,12,9,9,6,1,1,2,1,2,2,2,4,3,3,3
- - -,,2000203765,Daniel Requena,M (C),Villarreal,ESP,160 cm,55 kg,18,£28K - £85K,£220 p/w,Right,Weak,Very Strong,Balanced,Level-headed,4,6,6,7,11,6,2,7,4,8,14,5,9,13,15,6,1,8,6,10,11,5,5,12,5,13,8,12,13,10,14,2,15,11,7,1,3,2,2,3,1,1,3,4,3,1,3
- - -,,2000221026,Bakary Traoré,D (C),Elche,ESP,181 cm,68 kg,17,£75K - £220K,£220 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,1,1,1,1,5,1,13,1,6,12,3,2,13,6,14,6,9,7,4,13,12,5,11,4,13,6,6,7,13,10,7,9,12,10,9,9,3,2,2,2,2,1,3,2,3,3,3
- - -,,2000194136,Asier Osambela,M (C),Atlético Pamplona,ESP,177 cm,69 kg,18,£22K - £65K,£220 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,5,4,5,13,5,5,4,3,8,12,3,8,8,5,6,1,5,6,11,12,5,9,6,8,7,13,12,9,7,6,9,10,8,12,5,1,1,1,2,3,2,2,4,1,1,3
- - -,,2000131318,Pablo Marín,"DM, M (C)",Real San Sebastián,ESP,173 cm,67 kg,18,£200K - £600K,£220 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,5,2,5,14,6,6,8,3,6,14,4,12,14,6,9,7,5,7,12,3,5,6,8,5,7,11,11,10,8,7,4,8,8,10,4,3,3,2,2,3,2,1,2,1,2,2
- - -,,2000117935,Ian Forns,D/WB (L),Espanyol,ESP,167 cm,57 kg,17,£18K - £55K,£220 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,4,6,7,3,9,1,4,3,2,6,9,5,12,7,6,11,8,6,8,15,3,9,6,4,9,8,8,8,14,14,6,5,10,14,8,2,1,2,1,1,3,3,1,2,3,4,1
- - -,Yth,2000128016,Pablo González,D (R),Getafe,ESP,173 cm,66 kg,18,£12K - £35K,£90 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,6,6,7,8,3,5,6,8,10,10,4,12,10,15,8,7,8,8,13,10,6,10,9,11,10,10,10,11,11,10,7,9,11,6,6,2,3,2,2,1,3,2,1,3,1,3
- - -,,2000218259,Samu Almagro,D (C),Cádiz,ESP,191 cm,74 kg,16,£70K - £220K,£300 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,1,1,5,6,1,9,1,3,15,5,1,13,4,9,9,8,8,8,9,3,5,6,5,14,7,1,8,9,12,8,12,15,11,7,8,1,1,4,1,3,2,4,2,4,1,2
- - -,Yth,2000024085,Pablo Calvete,M (C),Girona,ESP,176 cm,65 kg,17,£20K - £65K,£55 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,4,5,3,8,6,6,10,2,9,14,6,7,7,5,5,7,7,4,7,2,10,1,7,4,6,11,10,14,12,7,7,8,14,8,4,2,2,2,2,2,3,2,2,3,2,3
- - -,,2000217562,Marc Marroco,GK,Espanyol,ESP,186 cm,74 kg,17,£45K - £130K,£220 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,3,3,2,2,5,7,1,2,1,1,6,1,3,1,12,6,10,7,7,9,17,2,9,3,9,7,6,6,8,12,4,10,7,12,1,5,14,9,8,12,9,7,5,8,13,13,8
- - -,,2000048232,Gabriel Carvalho,AM (RL),A. Madrid,POR,182 cm,73 kg,18,£26K - £75K,£220 p/w,Right Only,Weak,Very Strong,Ambitious,Outspoken,8,10,12,7,11,6,8,10,5,2,8,8,3,11,13,10,8,6,6,4,12,15,2,10,2,3,6,7,13,14,8,10,13,13,8,7,3,1,2,2,1,3,2,2,2,3,2
