Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,28043665,Ben Gibson,D (C),Norwich,ENG,"6'1""",78 kg,28,£8M - £24M,"£40,000 p/w",Left Only,Very Strong,Weak,Resolute,Reserved,4,6,9,7,11,8,15,11,11,15,12,5,16,13,13,13,13,13,11,13,15,7,16,9,14,16,11,13,10,11,13,13,16,12,14,13,3,3,3,2,3,1,1,1,4,1,1
- - -,,5204730,Michael McGovern,GK,Norwich,NIR,"6'2""",86 kg,36,£22K - £70K,"£16,000 p/w",Right,Reasonable,Very Strong,Light-Hearted,"Evasive, Reserved",3,1,3,1,9,6,6,1,2,2,7,3,1,5,7,12,15,11,13,11,17,1,12,7,12,16,10,15,9,13,12,12,12,8,15,14,12,9,13,2,12,9,13,11,14,8,10
- - -,,29218111,Andrew Omobamidele,D (C),Norwich,IRL,"6'3""",86 kg,19,£11M - £33M,"£18,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,2,4,6,4,8,4,14,4,3,14,10,3,14,11,10,13,12,16,13,12,16,3,11,6,14,14,11,12,15,13,13,14,10,15,13,13,3,3,1,2,2,1,1,2,3,2,4
- - -,Loa,61084182,Archie Mair,GK,Norwich,SCO,"6'2""",70 kg,20,£350K - £1.1M,£800 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,3,3,1,2,8,6,5,1,2,2,8,1,1,8,12,10,11,12,13,11,15,1,6,2,10,9,8,8,5,11,10,12,11,5,8,11,11,11,11,5,12,12,12,6,13,6,11
- - -,Loa,28127265,Joe Rose,GK,Norwich,ENG,"6'2""",82 kg,19,£300K - £900K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,4,2,1,1,6,7,5,3,1,2,7,1,1,7,12,8,11,13,8,10,12,3,7,3,12,12,8,9,5,12,10,13,5,5,6,7,11,10,10,6,12,11,12,10,11,12,8
- - -,Wnt,29211939,Daniel Adshead,M (C),Norwich,ENG,"5'10""",74 kg,19,£600K - £1.8M,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,9,9,10,7,12,9,6,9,3,6,13,6,9,13,6,11,9,13,11,11,13,9,4,10,10,13,12,12,12,12,12,9,11,12,12,8,1,1,1,2,3,1,3,1,2,3,2
- - -,,28127274,Tony Springett,"M (RC), AM (RL)",Norwich,IRL,"5'6""",63 kg,18,£375K - £1.1M,"£2,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,9,10,13,6,9,6,4,9,3,4,11,5,4,12,6,7,7,12,7,8,14,14,4,11,4,12,10,13,14,13,13,6,9,14,10,7,2,3,1,4,2,2,3,2,3,1,3
- - -,,28127266,Sean Stewart,D (LC),Norwich,NIR,"6'0""",76 kg,18,£170K - £500K,"£1,000 p/w",Left Only,Very Strong,Weak,Balanced,Level-headed,5,7,8,3,7,4,9,6,6,10,7,2,10,9,7,10,12,10,8,10,14,2,8,9,11,12,8,13,13,10,11,10,11,13,13,9,2,4,2,2,3,2,1,1,3,1,2
- - -,,29190795,Adam Idah,ST (C),Norwich,IRL,"6'3""",88 kg,20,£5.6M - £16.5M,"£20,000 p/w",Right Only,Weak,Very Strong,Fairly Ambitious,Level-headed,5,8,12,14,11,6,13,10,4,5,11,16,4,12,11,14,11,13,9,11,14,7,5,13,4,14,11,14,16,13,14,14,10,15,12,16,2,1,2,1,2,4,3,1,1,3,1
- - -,,92092175,Josh Sargent,"AM (RL), ST (C)",Norwich,USA,"6'1""",80 kg,21,£5.8M - £17.5M,"£30,000 p/w",Right,Fairly Strong,Very Strong,Fairly Determined,Media-friendly,5,7,10,11,13,8,13,9,3,6,10,12,6,11,15,12,14,11,10,13,15,13,12,16,7,15,10,16,13,14,13,14,15,12,13,12,2,2,1,1,3,3,3,2,2,2,4
- - -,Wnt,29234593,Regan Riley,M (C),Norwich,ENG,"6'1""",81 kg,18,£250K - £750K,"£1,500 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,6,9,9,6,12,11,9,10,4,7,13,7,8,13,11,11,11,13,10,11,13,9,10,12,8,12,12,12,10,11,11,11,11,10,10,11,2,2,3,3,3,2,1,2,1,2,1
- - -,,29173977,Max Aarons,D/WB (R),Norwich,ENG,"5'7""",63 kg,21,£28M - £84M,"£40,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,4,10,14,5,14,6,10,8,6,13,12,5,14,14,8,14,12,16,12,13,17,11,4,13,13,14,12,14,15,15,15,7,15,15,15,10,2,2,2,2,3,2,2,2,2,3,3
- - -,Yth,2000057253,Ola Okeowo,D (R),Norwich,ENG,"6'0""",73 kg,17,£50K - £140K,£150 p/w,Right Only,Weak,Very Strong,Determined,Level-headed,4,7,10,4,6,4,7,5,5,9,7,4,9,8,10,8,10,11,7,8,19,5,7,7,8,8,7,12,14,12,11,10,12,14,13,8,3,2,3,3,3,2,3,3,1,3,2
- - -,Wnt,28127273,Jonathan Rowe,AM (RL),Norwich,ENG,"5'8""",66 kg,18,£300K - £900K,"£2,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,10,10,13,10,11,11,5,9,3,3,9,7,3,12,8,9,6,11,6,6,12,14,5,9,2,9,8,9,15,12,10,8,10,15,11,7,1,3,3,3,3,2,2,2,1,2,2
- - -,,48034511,Pierre Lees-Melou,M (C),Norwich,FRA,"6'1""",69 kg,28,£2.7M - £8M,"£35,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,13,11,13,10,13,12,5,14,5,7,15,11,10,13,12,12,13,14,13,12,17,12,14,13,13,14,14,16,12,12,12,7,15,12,15,12,2,4,3,2,1,3,3,2,2,2,2
- - -,Yth,2000057237,Sol Alidor-Hamilton,M (C),Norwich,ENG,"5'10""",72 kg,17,£160K - £500K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,5,6,5,8,6,8,6,3,8,11,6,10,10,12,9,11,10,7,7,12,5,10,9,10,11,9,12,14,11,11,12,13,14,12,11,2,2,3,1,3,3,3,1,2,1,1
- - -,Yth,2000117899,Osman Foyo,"DM, M (C)",Norwich,ENG,"4'11""",55 kg,16,£150K - £450K,£150 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,5,6,8,6,9,5,9,7,4,9,12,5,9,11,12,10,13,9,9,9,13,5,8,9,10,8,10,9,10,9,9,11,14,10,11,12,2,3,3,3,4,3,1,1,3,2,3
- - -,Yth,2000117809,Ken Aboh,ST (C),Norwich,ENG,"5'11""",71 kg,16,£250K - £800K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,6,8,12,8,4,10,8,3,3,8,10,4,9,12,8,10,11,7,6,13,7,3,8,3,11,7,10,13,10,10,10,13,13,11,12,3,3,2,2,3,1,2,1,1,1,3
- - -,,36152916,Christos Tzolis,"AM (RL), ST (C)",Norwich,GRE,"5'7""",61 kg,19,£13M - £39M,"£30,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,8,12,14,13,15,8,6,11,5,6,11,9,6,14,12,13,11,10,9,10,13,14,10,13,13,11,12,13,13,15,8,8,11,13,12,8,2,1,1,1,2,1,2,2,1,3,2
- - -,Loa,29175186,Jon McCracken,GK,Norwich,SCO,"6'0""",76 kg,21,£250K - £750K,"£1,500 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,2,2,1,2,1,6,1,2,1,1,9,3,2,3,10,11,11,12,8,9,11,3,9,1,10,9,6,7,13,16,11,11,15,10,2,7,11,11,11,1,12,13,11,5,11,6,10
- - -,,29218112,Josh Giurgi,D (R),Norwich,IRL,"5'10""",74 kg,19,£26K - £75K,"£1,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,8,9,9,7,8,11,6,9,2,10,9,7,10,9,10,10,9,11,9,8,12,9,3,9,11,9,9,15,13,10,11,8,9,13,11,8,4,1,3,2,1,3,2,1,3,1,2
- - -,Yth,2000117851,Alex Matos,"AM (R), ST (C)",Norwich,ENG,"5'10""",64 kg,16,£300K - £900K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,6,9,11,10,8,5,7,7,3,3,8,8,4,9,7,6,6,7,5,6,14,9,3,2,2,8,8,8,15,10,9,8,12,15,10,7,1,2,1,2,3,4,1,3,1,2,3
- - -,,28127269,Jaden Warner,D (C),Norwich,ENG,"6'1""",79 kg,18,£375K - £1.1M,"£1,800 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,2,2,4,4,6,2,11,3,2,13,11,2,13,8,7,11,11,13,9,10,12,3,11,5,12,11,5,9,13,9,11,12,10,13,9,11,2,3,2,3,3,1,2,2,2,2,4
- - -,,53093975,Mathias Normann,"DM, M (C)",Norwich,NOR,"5'10""",75 kg,25,£2.5M - £7.4M,"£30,500 p/w",Right,Fairly Strong,Very Strong,Resolute,Level-headed,13,13,12,7,14,11,11,14,16,8,15,10,13,14,14,14,11,14,13,14,15,11,14,12,14,14,14,15,12,13,13,11,12,12,13,11,2,2,3,1,1,1,2,1,2,1,2
- - -,Wnt,29221862,Flynn Clarke,"AM (RC), ST (C)",Norwich,SCO,"5'5""",62 kg,18,£400K - £1.2M,£750 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,11,12,11,9,11,13,7,12,3,6,12,9,7,14,8,10,7,10,8,9,13,10,4,12,9,9,13,10,12,9,7,6,9,12,12,7,1,1,1,4,1,3,4,3,4,3,3
- - -,Yth,2000122141,Michael Reindorf,AM (RLC),Norwich,ENG,"5'7""",60 kg,16,£55K - £160K,£150 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,7,9,10,6,9,7,6,7,4,5,11,8,6,11,5,5,4,10,6,6,9,9,4,12,6,10,12,8,11,10,9,8,13,11,12,9,1,3,2,3,3,2,3,2,2,1,1
- - -,Wnt,29234238,Dylan Berry,GK,Norwich,NIR,"6'6""",88 kg,18,£20K - £60K,"£1,000 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,3,3,1,2,6,7,2,1,1,1,7,1,1,8,9,9,10,9,10,8,14,1,4,1,10,10,9,9,7,9,10,13,13,8,5,9,13,12,11,5,11,9,11,9,10,8,10
- - -,Wnt,90055302,Che Adams,ST (C),Southampton,SCO,"5'9""",70 kg,24,£15M - £44M,"£50,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,6,10,14,15,13,6,11,13,4,7,15,9,8,14,11,13,13,14,10,12,14,11,4,13,9,14,15,14,15,14,13,10,16,15,14,15,1,1,2,3,3,3,1,1,2,3,3
- - -,,29076100,James Ward-Prowse,"DM, M (C)",Southampton,ENG,"5'8""",66 kg,26,£22M - £65M,"£100,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,20,18,10,12,13,20,7,11,6,9,15,12,13,15,15,11,12,11,13,13,17,11,18,13,11,16,16,19,12,13,14,7,20,11,20,12,1,1,3,1,2,3,1,1,3,2,2
- - -,,28091349,Adam Armstrong,"AM (L), ST (C)",Southampton,ENG,"5'8""",69 kg,24,£3.8M - £11.5M,"£50,000 p/w",Right,Fairly Strong,Very Strong,Fairly Professional,Reserved,7,8,12,14,13,12,8,14,4,5,10,13,5,11,7,13,11,12,11,10,13,11,6,11,6,13,10,12,17,15,10,8,14,17,15,9,3,1,3,1,3,1,1,3,1,3,3
- - -,Yth,2000105662,Tommy-Lee Higgs,ST (C),Southampton,ENG,"5'9""",64 kg,16,£26K - £80K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,6,11,12,11,6,10,5,2,6,7,4,6,8,9,7,6,7,2,8,7,7,6,12,2,6,6,7,13,9,7,7,6,13,6,5,1,1,3,3,1,3,2,2,3,4,2
- - -,Yth,2000105669,Sonnie Davis,D (R),Southampton,ENG,"5'10""",67 kg,16,£55K - £170K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,3,7,7,3,7,6,8,3,1,6,8,2,9,7,7,5,9,6,8,11,3,5,10,1,6,8,6,8,15,13,8,10,12,12,9,8,2,3,2,3,3,2,3,3,1,1,1
- - -,Yth,2000031611,Eddie Beach,GK,Southampton,WAL,"6'1""",73 kg,17,£16K - £45K,£150 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,2,3,2,1,1,2,1,1,2,1,9,1,1,3,7,7,15,4,8,13,16,2,1,1,7,6,5,4,12,14,6,11,8,10,1,5,11,8,9,5,8,6,7,8,9,6,5
- - -,Yth,2000031612,Lewis Payne,"D (RC), WB (R)",Southampton,ENG,"6'0""",67 kg,16,£35K - £110K,£150 p/w,Right,Weak,Very Strong,Balanced,Level-headed,7,9,12,3,8,6,7,7,6,8,15,3,13,13,13,6,9,8,5,10,3,6,6,7,9,15,5,13,12,10,10,10,15,10,9,5,4,2,2,2,4,1,2,1,4,1,2
- - -,,19236273,Lyanco,D (C),Southampton,BRA,"6'2""",83 kg,24,£6.4M - £19M,"£50,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Media-friendly,4,4,11,7,12,6,14,5,3,14,12,10,14,11,14,14,14,14,12,12,16,11,10,6,13,12,10,15,14,13,14,14,16,15,13,14,3,3,3,1,2,3,3,2,3,2,1
- - -,Yth,2000105658,Cameron Bragg,M (C),Southampton,ENG,"5'9""",61 kg,16,£22K - £65K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,3,4,7,14,4,6,8,1,6,9,4,4,9,7,6,4,10,6,13,8,5,3,8,4,7,10,8,13,10,7,5,12,12,12,4,3,2,1,1,3,1,3,1,3,2,4
- - -,Yth,28127289,Sam Bailey,"D (C), DM",Southampton,ENG,"5'6""",62 kg,18,£16K - £45K,£150 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,7,9,5,8,9,4,17,9,7,8,7,5,8,9,8,9,9,9,9,7,16,5,10,9,8,11,9,12,13,11,8,8,15,13,10,7,2,2,1,1,3,3,2,2,4,3,1
- - -,Yth,2000141112,Will Armitage,D (C),Southampton,ENG,"6'0""",71 kg,16,£160K - £475K,£150 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,7,6,3,13,3,11,3,2,11,15,1,13,12,9,6,10,9,8,8,11,5,1,6,16,9,10,5,11,8,10,13,13,7,6,7,2,3,3,1,2,1,3,2,2,2,1
- - -,,8601160,Alex McCarthy,GK,Southampton,ENG,"6'4""",79 kg,31,£3.8M - £11.5M,"£50,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,7,2,2,1,10,8,5,1,2,3,11,3,3,14,7,15,12,10,10,12,15,3,7,2,15,12,9,11,11,14,12,17,13,11,13,15,14,13,11,5,14,14,15,18,14,11,11
- - -,,2000031619,Diamond Edwards,AM (C),Southampton,ENG,"5'8""",64 kg,17,£95K - £300K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,7,8,8,10,12,4,7,8,5,6,10,2,8,14,11,5,4,5,6,14,11,13,5,5,6,8,11,7,13,13,10,4,6,11,4,4,1,3,2,3,2,3,1,3,1,2,3
- - -,Set,18111482,Kazeem Olaigbe,"AM (RLC), ST (C)",Southampton,BEL,"5'9""",67 kg,18,£30K - £90K,£500 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,7,10,8,12,7,7,7,7,7,4,10,8,5,11,9,8,7,13,8,8,17,12,10,8,1,9,5,9,15,11,6,9,13,15,5,7,1,3,1,3,3,1,2,1,3,3,1
- - -,,5128263,Fraser Forster,GK,Southampton,ENG,"6'7""",99 kg,33,£4.1M - £12M,"£70,000 p/w",Right Only,Weak,Very Strong,Model Professional,"Media-friendly, Reserved",4,2,3,1,8,8,1,2,2,1,9,2,7,7,7,12,15,16,15,15,17,2,9,1,15,6,9,12,2,12,13,20,11,2,9,19,19,11,14,4,14,13,16,3,17,12,13
- - -,,5125014,Theo Walcott,"M (L), AM (RL), ST (C)",Southampton,ENG,"5'9""",71 kg,32,£300K - £950K,"£75,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,10,11,13,11,11,11,5,7,3,6,11,10,7,13,9,11,10,11,11,12,13,13,8,11,9,12,9,16,14,13,12,7,15,14,15,9,1,1,3,2,3,1,1,2,1,2,3
- - -,Wnt,28127280,Will Tizzard,D (C),Southampton,ENG,"6'0""",74 kg,18,£275K - £850K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,3,1,8,7,8,14,5,3,14,8,4,14,6,13,14,10,5,8,14,5,5,7,8,14,8,5,9,11,11,9,6,11,13,11,6,1,3,2,3,1,1,3,1,2,2,2
- - -,Set,96047750,Jan Bednarek,D (C),Southampton,POL,"6'2""",77 kg,25,£15M - £44M,"£60,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,2,7,9,7,11,3,14,5,5,15,12,5,14,13,12,14,17,13,14,14,13,8,13,5,14,14,9,15,13,12,13,14,17,13,17,15,1,3,2,4,2,1,1,2,4,1,2
- - -,,28127286,Sam Bellis,ST (C),Southampton,ENG,"5'10""",71 kg,18,£16K - £45K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,3,15,9,8,8,14,4,3,7,7,1,5,8,10,11,7,8,9,8,13,6,11,13,6,8,4,9,14,9,8,9,5,14,6,7,2,2,1,2,3,3,3,1,1,2,2
- - -,Yth,2000031616,Kaya Tshaka,"D (C), DM",Southampton,ENG,"6'1""",74 kg,17,£26K - £80K,£150 p/w,Right,Weak,Very Strong,Balanced,Level-headed,2,1,2,5,10,6,8,8,1,10,8,6,14,8,7,6,7,4,11,12,11,5,4,5,11,8,10,13,10,8,7,8,15,11,7,7,1,2,1,2,3,2,3,2,3,1,1
- - -,Set,2000031614,Leon Pambou,D (C),Southampton,FRA,"6'5""",82 kg,17,£220K - £650K,"£1,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,2,1,4,1,2,1,9,6,5,13,7,1,12,6,6,7,9,5,6,12,14,5,9,4,13,6,4,7,6,9,7,16,15,7,11,8,2,3,3,1,2,4,3,4,2,3,3
- - -,,2000166376,Nico Lawrence,D (C),Southampton,ENG,"6'0""",72 kg,17,£12K - £35K,£800 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,1,4,3,4,1,10,3,2,13,5,3,14,6,6,12,6,8,10,6,14,5,2,6,14,7,4,8,11,14,8,11,16,14,8,8,3,1,1,1,3,4,3,2,2,3,1
- - -,Yth,2000031620,Harvey Woods,"AM (RLC), ST (C)",Southampton,ENG,"5'10""",66 kg,17,£30K - £90K,£150 p/w,Left,Very Strong,Fairly Strong,Balanced,Level-headed,7,9,9,7,12,7,7,7,3,2,9,3,7,7,15,11,11,7,8,6,9,6,1,7,6,14,9,9,9,12,9,6,15,14,8,5,2,1,3,2,2,3,2,3,2,3,1
- - -,,28121652,Benni Smales-Braithwaite,"AM (C), ST (C)",Southampton,ENG,"5'11""",73 kg,19,£35K - £110K,£500 p/w,Right,Reasonable,Very Strong,Determined,Media-friendly,8,9,7,9,8,8,8,9,2,6,7,5,3,8,9,9,8,9,6,7,18,6,4,8,9,10,9,10,15,8,9,10,15,14,13,8,2,2,3,1,1,3,3,4,2,1,3
- - -,Wnt,28115923,Oludare Olufunwa,D (RC),Southampton,NGA,"6'2""",79 kg,19,£50K - £140K,£500 p/w,Right,Reasonable,Very Strong,Fairly Determined,Level-headed,9,7,10,7,11,5,12,9,8,14,11,7,16,11,12,9,11,6,9,6,15,5,4,9,16,11,10,11,15,8,10,12,10,13,9,8,1,2,1,1,3,3,3,3,1,3,3
- - -,Wnt,28127282,Kegs Chauke,"DM, M (C)",Southampton,ENG,"5'10""",68 kg,18,£55K - £170K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,4,4,5,14,3,7,8,2,8,14,3,14,13,12,7,7,9,6,14,8,5,11,7,6,8,11,10,14,14,8,4,13,14,8,6,1,3,1,2,3,2,3,1,1,3,2
- - -,,28121369,Armando Broja,"AM (RL), ST (C)",Southampton,ALB,"6'3""",75 kg,19,£9.6M - £29M,"£7,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,8,15,14,12,7,12,8,7,5,7,8,5,11,14,13,11,14,8,12,12,13,11,14,6,11,9,13,16,12,15,14,14,15,13,14,3,2,3,2,2,3,3,3,3,2,1
- - -,Yth,2000105664,Jem Hewlett,D (C),Southampton,ENG,"6'1""",69 kg,16,£22K - £65K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,2,2,1,1,2,1,12,1,5,13,2,1,10,1,14,5,8,1,10,13,3,5,10,3,10,5,2,4,11,9,6,12,16,9,4,6,1,2,2,3,2,3,3,3,2,3,3
- - -,Wnt,6601602,Moussa Djénépo,"M (RL), AM (RLC)",Southampton,MLI,"5'10""",66 kg,23,£5.2M - £15.5M,"£35,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,10,12,15,7,13,8,8,8,7,8,12,7,5,13,10,8,14,10,11,11,14,12,7,12,5,12,8,13,16,14,15,9,5,16,14,12,2,2,3,1,1,3,2,2,1,1,1
- - -,,28106683,Nathan Tella,"AM (R), ST (C)",Southampton,ENG,"5'6""",58 kg,22,£7.2M - £22M,"£20,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,4,12,14,12,11,7,7,8,4,7,12,8,9,12,7,10,10,11,10,10,14,11,7,12,7,14,11,16,16,13,6,7,15,16,15,7,3,1,3,3,2,3,2,1,3,2,3
- - -,,28127281,Jack Turner,M (C),Southampton,ENG,"5'10""",69 kg,18,£18K - £55K,£500 p/w,Right,Reasonable,Very Strong,Fairly Professional,Reserved,8,5,8,9,8,9,6,10,6,12,8,3,11,10,8,7,6,8,10,7,3,5,12,10,11,10,8,13,13,10,6,6,15,12,12,6,3,1,1,1,3,2,2,3,1,1,2
- - -,,28127283,Jayden Smith,ST (C),Southampton,ENG,"5'11""",69 kg,17,£180K - £550K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,7,8,13,14,10,4,12,8,4,5,9,9,3,7,8,7,8,10,8,11,12,6,1,10,2,8,8,10,15,10,6,8,12,14,5,6,1,1,3,3,1,2,3,2,3,3,2
- - -,,28127285,Zuriel Otseh-Taiwo,D (R),Southampton,ENG,"5'10""",69 kg,18,£18K - £55K,£500 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,2,6,7,4,9,1,5,1,5,5,6,3,10,8,15,6,8,6,9,14,11,5,11,7,7,8,8,8,13,11,8,8,12,14,10,6,2,3,1,3,3,1,1,3,1,1,2
- - -,Yth,28127287,Teddy Davey,M (C),Southampton,ENG,"5'10""",71 kg,18,£22K - £65K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,6,3,7,12,7,6,13,2,12,7,4,8,12,5,5,5,5,5,14,14,5,7,5,9,8,8,13,14,12,8,9,10,14,8,7,2,1,2,1,1,2,1,1,1,3,2
- - -,Wnt,28053447,Nathan Redmond,"M (L), AM (RLC), ST (C)",Southampton,ENG,"5'8""",75 kg,27,£18.5M - £55M,"£75,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,7,13,15,12,13,8,5,13,3,7,12,6,8,14,10,13,13,11,13,13,15,14,4,13,11,13,12,14,15,13,15,6,14,15,13,9,4,2,1,1,3,2,2,2,3,2,3
- - -,,2000031618,Ryan Finnigan,M/AM (C),Southampton,ENG,"5'11""",71 kg,17,£350K - £1.1M,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,9,10,8,11,8,9,11,5,9,11,6,11,13,5,12,6,10,11,16,4,10,8,11,9,10,8,11,11,11,9,8,8,11,10,6,1,2,2,1,1,1,1,2,2,1,4
- - -,Yth,2000105666,Joshua Squires,"DM, M (C)",Southampton,ENG,"5'10""",67 kg,16,£30K - £90K,£150 p/w,Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,6,5,7,6,11,6,6,7,1,6,11,1,12,10,12,10,6,6,5,13,16,7,1,7,6,8,12,11,11,10,6,5,14,8,6,7,2,1,3,3,4,1,3,3,2,1,2
- - -,Yth,2000105660,Ryan Chavez-Munoz,M (C),Southampton,ENG,"5'11""",65 kg,16,£35K - £110K,£150 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,6,6,5,4,12,6,6,8,3,9,11,2,4,7,11,6,6,4,3,13,6,5,11,5,4,7,12,12,14,13,7,6,9,12,11,5,2,4,2,1,2,3,1,3,3,4,2
- - -,,29137376,Harry Lewis,GK,Southampton,ENG,"6'3""",77 kg,23,£4.5K - £14K,"£1,000 p/w",Right,Reasonable,Very Strong,Professional,Level-headed,3,1,1,2,1,7,1,3,2,3,8,1,1,1,7,12,11,8,13,13,14,3,10,1,8,8,8,7,14,12,9,15,15,11,2,12,14,8,9,9,10,9,9,11,13,8,7
- - -,,2000031615,Fedel Ross-Lang,"M (L), AM (RL)",Southampton,ENG,"5'8""",62 kg,17,£210K - £600K,£500 p/w,Left Only,Very Strong,Weak,Balanced,Media-friendly,9,11,15,8,11,8,5,15,8,4,12,2,5,15,15,8,5,6,6,14,10,13,7,12,4,9,12,10,8,11,9,6,17,13,6,5,3,3,2,4,1,3,3,1,2,3,3
- - -,,67270690,Mohammed Salisu,D (C),Southampton,GHA,"6'3""",82 kg,22,£29M - £87M,"£40,000 p/w",Left Only,Very Strong,Weak,Spirited,"Unflappable, Media-friendly",7,9,10,6,11,6,15,8,14,14,11,7,16,12,15,14,14,12,13,11,14,9,12,9,15,15,12,15,14,12,12,15,13,14,15,16,3,2,1,2,2,2,3,1,3,2,1
- - -,,48036809,Romain Perraud,D/WB (L),Southampton,FRA,"5'8""",68 kg,23,£5M - £15M,"£40,000 p/w",Left,Very Strong,Weak,Fairly Determined,Level-headed,10,14,12,8,12,13,8,16,8,10,12,10,12,14,10,13,13,13,13,12,15,12,8,15,12,14,12,15,13,14,15,7,15,13,15,10,1,1,3,3,2,3,1,1,3,3,2
- - -,Set,6300460,Willy Caballero,GK,Southampton,ARG,"6'1""",81 kg,39,£110K - £325K,"£30,000 p/w",Right,Weak,Very Strong,Resolute,"Media-friendly, Reserved",5,3,2,1,12,8,8,2,2,2,12,2,1,7,8,13,12,13,13,14,15,12,14,8,14,14,12,13,6,12,13,13,12,9,10,12,10,15,14,8,16,12,13,14,15,16,12
- - -,,29126231,Kyle Walker-Peters,"D (RL), WB (R)",Southampton,ENG,"5'9""",64 kg,24,£14.5M - £43M,"£50,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,10,14,14,10,14,6,10,8,5,11,12,8,14,13,12,12,12,13,11,13,14,11,8,14,13,15,12,16,14,14,14,6,18,14,17,11,4,2,4,2,2,4,1,3,1,3,1
- - -,,5132313,Oliver Lancashire,D (C),Southampton,ENG,"6'1""",75 kg,32,£3.5K - £10K,"£1,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Level-headed,4,5,6,5,8,5,11,10,10,12,9,8,12,9,11,13,13,10,10,9,14,4,14,5,12,14,8,11,7,9,12,13,13,9,14,14,2,2,2,3,2,3,3,3,2,3,2
- - -,Wnt,5130729,Shane Long,ST (C),Southampton,IRL,"5'11""",81 kg,34,£230K,"£60,000 p/w",Right,Weak,Very Strong,Resolute,"Outspoken, Evasive",7,10,12,11,10,6,13,9,3,6,11,13,9,11,13,14,17,10,10,12,15,10,9,14,10,18,12,20,14,15,14,14,15,14,15,10,3,1,2,2,3,1,1,2,3,2,2
