Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,Yth,2000190312,Ethan Williams,"M (R), AM (RL)",Man UFC,ENG,180 cm,66 kg,16,£45K - £140K,£180 p/w,Either,Very Strong,Strong,Balanced,Media-friendly,4,6,10,5,8,4,4,9,4,2,5,1,4,7,13,3,7,3,1,3,13,8,1,7,2,5,6,10,12,9,8,7,14,12,9,7,3,3,3,3,3,3,4,3,1,2,1
- - -,Yth,2000190479,Sam Amo-Ameyaw,"AM (RL), ST (C)",Southampton,ENG,180 cm,62 kg,15,£5.8M - £17.5M,£180 p/w,Left,Very Strong,Weak,Fairly Determined,Media-friendly,6,11,13,13,13,5,8,7,6,5,7,5,4,13,11,6,6,10,3,7,17,13,2,8,5,7,8,8,13,13,7,5,13,13,6,5,1,1,1,1,1,3,3,3,2,4,3
- - -,Yth,2000190480,Jayden Meghoma,D (L),Southampton,ENG,181 cm,65 kg,15,£4.8M - £14.5M,£180 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,6,4,5,1,9,1,8,5,3,6,8,1,11,8,11,8,8,8,11,14,5,5,9,7,9,7,5,8,12,10,8,9,9,13,10,7,2,3,2,1,1,1,1,4,3,1,1
- - -,Yth,2000128615,Tom Wilson-Brown,D (LC),Leicester,ENG,188 cm,74 kg,17,£90K - £275K,£180 p/w,Left,Very Strong,Reasonable,Determined,Media-friendly,4,2,3,2,8,1,11,5,2,10,7,2,13,6,9,9,8,7,8,7,19,7,1,5,9,6,6,8,13,14,7,11,14,12,7,6,3,1,1,2,4,2,1,3,2,3,1
- - -,,2000130212,Jayden Barber,D/WB (R),Aston Villa,ENG,173 cm,63 kg,17,£22K - £65K,£600 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,4,9,11,6,10,1,8,2,5,8,9,2,12,12,7,7,7,5,9,15,13,6,1,7,9,13,8,8,10,11,6,5,9,11,9,4,3,1,1,1,3,1,2,2,2,2,3
- - -,Yth,2000191766,Nathan Morana,GK,Liverpool,ENG,183 cm,63 kg,16,£26K - £75K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,2,2,2,1,2,4,1,3,1,2,7,2,3,1,5,9,7,4,9,14,15,2,1,1,5,7,6,6,4,9,3,12,17,6,2,3,9,7,11,8,14,10,6,10,14,13,8
- - -,Yth,2000191774,Wellity Lucky,D (RC),Liverpool,ENG,184 cm,78 kg,16,£70K - £210K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,7,5,8,7,11,4,10,8,5,6,11,2,12,6,8,11,9,11,9,10,7,5,12,6,11,9,7,10,7,10,10,10,15,11,11,6,3,3,1,3,2,1,2,1,2,1,1
- - -,Yth,2000191779,Kerron Samuels,D (C),Liverpool,ENG,188 cm,69 kg,15,£65K - £200K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Level-headed,3,1,3,3,8,1,9,4,1,6,8,3,12,6,9,4,9,7,9,8,15,5,11,5,15,7,8,8,9,9,8,11,11,7,9,5,1,3,1,2,1,1,2,1,1,1,3
- - -,Yth,2000191782,Josh Davidson,D/WB (R),Liverpool,ENG,176 cm,63 kg,16,£90K - £275K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,5,6,6,5,9,2,9,4,5,8,12,2,13,8,6,10,9,9,10,16,3,5,8,6,8,9,9,9,9,8,9,6,14,7,7,6,3,3,3,1,2,3,3,1,1,1,1
- - -,Yth,2000191784,Nathan Giblin,D/WB (L),Liverpool,ENG,177 cm,63 kg,16,£30K - £95K,£180 p/w,Left Only,Very Strong,Very Weak,Balanced,Media-friendly,8,8,9,5,9,3,10,9,7,8,11,5,14,9,12,10,10,9,8,9,9,9,11,6,11,10,10,9,6,10,10,7,18,7,7,6,1,2,2,3,1,3,4,3,3,1,4
- - -,Yth,2000191789,Francis Gyimah,D/WB (L),Liverpool,ENG,173 cm,58 kg,15,£75K - £220K,£180 p/w,Left Only,Very Strong,Very Weak,Balanced,Level-headed,4,7,9,2,5,2,5,5,4,9,7,6,15,9,14,5,8,9,10,15,14,5,7,4,6,14,9,9,12,10,5,8,11,7,11,4,3,2,1,2,1,1,1,1,3,4,3
- - -,Yth,2000191792,Michael Laffey,"DM, M (C)",Liverpool,ENG,175 cm,62 kg,16,£65K - £190K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,7,5,7,6,15,5,7,9,1,9,13,3,9,13,10,9,7,7,5,13,15,5,7,5,10,12,10,7,9,9,15,6,13,9,4,4,3,1,2,3,2,3,4,1,1,1,1
- - -,Yth,2000131078,Thierry Katsukunya,D (C),Aston Villa,ENG,179 cm,65 kg,16,£45K - £130K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Media-friendly,6,3,4,2,5,3,11,8,2,10,6,8,15,7,12,10,9,9,7,9,8,5,12,9,8,9,9,10,11,10,10,11,14,10,11,6,2,1,3,2,3,2,2,4,3,3,3
- - -,Yth,2000191812,Cody Pennington,"DM, M (C)",Liverpool,ENG,167 cm,55 kg,16,£50K - £150K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,12,7,4,6,9,7,7,9,5,7,9,4,13,8,15,9,16,9,7,7,13,5,4,7,9,14,8,14,9,11,8,1,11,12,9,2,3,1,2,1,3,2,4,3,2,2,2
- - -,Yth,2000191822,Ranel Young,AM (RLC),Liverpool,ENG,179 cm,62 kg,16,£55K - £170K,£180 p/w,Right Only,Weak,Very Strong,Jovial,Unflappable,6,8,13,8,9,6,6,4,5,6,13,6,7,10,5,5,7,8,5,7,8,9,9,4,5,7,8,8,15,8,8,8,11,14,4,2,3,2,1,2,2,3,3,3,3,3,2
- - -,Yth,2000191843,Keyrol Figueroa,ST (C),Liverpool,HON,181 cm,59 kg,15,£95K - £275K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,4,11,4,12,4,4,5,1,1,4,3,1,11,6,11,1,7,1,9,10,12,2,12,2,5,5,10,16,15,2,5,15,15,5,1,2,3,1,2,2,1,1,1,1,2,3
- - -,Yth,2000131333,Luke Softley,D (C),Aston Villa,ENG,177 cm,67 kg,17,£28K - £85K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,1,1,1,4,1,13,5,1,13,4,1,10,5,10,8,8,3,5,13,7,5,10,5,12,5,4,6,12,8,6,8,15,8,4,6,2,1,2,1,2,1,3,3,3,2,2
- - -,Yth,2000131403,Todd Alcock,"DM, M (C)",Aston Villa,ENG,173 cm,64 kg,17,£26K - £75K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,2,5,3,6,13,5,6,8,1,8,10,4,12,10,5,5,7,7,6,11,6,5,9,7,10,7,6,6,14,14,4,7,11,10,9,6,3,3,3,3,3,3,1,2,1,1,1
- - -,,2000132686,Mikell Barnes,M/AM (C),Aston Villa,ENG,170 cm,63 kg,17,£22K - £65K,£150 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,8,6,9,10,8,8,8,8,1,8,9,6,9,11,14,9,8,8,9,16,12,11,6,10,9,9,10,10,10,7,9,5,11,8,9,5,2,3,1,2,3,1,3,2,4,1,1
- - -,Yth,2000132687,Kobei Moore,"AM (RL), ST (C)",Aston Villa,ENG,183 cm,69 kg,17,£40K - £120K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,9,13,6,10,5,12,6,1,4,8,5,3,6,5,8,4,6,6,9,6,11,4,11,5,5,6,7,13,11,2,7,12,12,8,4,3,3,1,2,4,4,4,4,1,1,3
- - -,Yth,2000132691,Charlie Lutz,"AM (R), ST (C)",Aston Villa,ENG,179 cm,69 kg,17,£20K - £60K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,6,7,8,9,6,8,3,3,4,11,4,7,10,10,4,4,6,5,5,11,9,6,9,6,7,8,8,16,12,7,9,7,10,7,3,3,3,3,1,3,3,1,2,1,2,3
- - -,Yth,2000197996,Mason Rees,"DM, M (C)",Wolves,ENG,176 cm,64 kg,16,£50K - £150K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,3,7,4,7,15,5,7,6,1,7,7,4,13,11,5,5,7,9,9,11,16,5,4,4,8,8,10,9,12,9,8,5,9,8,11,6,1,1,3,1,4,1,1,2,2,1,2
- - -,Yth,2000134400,Jack Tierney,D (C),Everton,ENG,188 cm,72 kg,17,£28K - £85K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,5,6,8,9,2,11,10,8,11,11,5,10,4,13,9,9,8,9,8,5,5,11,5,11,9,9,11,6,6,10,17,15,9,6,8,3,1,1,2,2,1,1,2,2,2,1
- - -,Yth,2000134413,Charlie Wilson,D (C),Everton,ENG,195 cm,73 kg,17,£28K - £85K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,5,3,1,8,1,10,4,3,10,9,1,13,4,14,9,9,9,8,7,7,5,11,8,10,8,4,9,6,7,9,17,11,8,10,7,3,1,2,2,3,1,3,1,3,2,3
- - -,Yth,2000227383,Nabil Taitt,D (C),Crystal Palace,ENG,180 cm,64 kg,16,£12K - £35K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,1,1,1,1,4,1,10,4,2,13,3,1,8,1,8,8,8,5,9,13,14,5,10,4,13,5,4,6,10,9,6,8,18,10,3,5,3,3,2,3,2,3,2,2,3,1,3
- - -,Yth,2000210133,Zane Albarus,"DM, M (C)",Brighton,ENG,173 cm,59 kg,16,£40K - £120K,£180 p/w,Left Only,Very Strong,Weak,Fairly Determined,Media-friendly,5,4,2,2,9,5,5,13,1,5,10,1,11,5,12,9,7,5,7,10,15,5,6,6,8,7,11,11,13,9,5,8,14,13,6,4,1,1,2,2,1,1,3,3,1,1,2
- - -,Yth,2000210134,Lorenz Ferdinand,GK,Brighton,ENG,196 cm,78 kg,16,£55K - £170K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,3,3,2,1,1,6,1,1,3,3,9,1,3,1,5,7,13,4,7,6,8,2,4,3,10,6,5,4,11,7,6,12,14,12,1,7,9,12,8,5,13,12,3,7,13,8,9
- - -,Yth,2000210135,Harry Lee,D/WB (R),Brighton,ENG,188 cm,73 kg,16,£75K - £220K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,1,5,6,4,8,1,4,2,6,8,7,3,14,8,12,9,8,7,5,11,8,5,7,6,10,4,7,7,14,7,7,13,10,11,7,6,2,1,3,1,1,1,2,2,1,1,1
- - -,Yth,2000210136,Charlie Tasker,D (C),Brighton,ENG,180 cm,69 kg,16,£24K - £70K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,2,1,1,1,7,4,8,5,1,13,7,2,12,4,15,5,8,7,6,14,7,5,2,4,13,6,5,7,7,7,7,8,10,6,9,7,3,3,1,3,2,3,1,2,1,3,4
- - -,Yth,2000210137,Jaydon Fuller,ST (C),Brighton,WAL,181 cm,66 kg,16,£28K - £85K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,2,11,14,7,6,8,5,1,3,7,8,1,8,12,7,4,12,2,7,11,7,5,5,5,6,3,7,14,13,4,10,8,14,7,5,2,2,1,2,1,3,1,1,4,1,3
- - -,Yth,2000210138,Yussif Moro Owusu,"DM, M (C)",Brighton,GHA,180 cm,65 kg,16,£30K - £95K,£180 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,6,6,3,7,13,6,6,8,4,6,7,5,12,11,12,11,7,8,3,9,10,5,9,7,9,7,7,11,14,11,3,9,12,14,6,5,1,1,2,3,3,3,2,1,3,3,3
- - -,Yth,2000210139,Joe Knight,M (C),Brighton,ENG,165 cm,55 kg,16,£65K - £200K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,4,2,4,7,12,6,3,7,1,10,14,6,4,8,12,4,3,9,7,14,13,5,5,4,5,7,9,12,14,8,7,1,11,12,10,1,3,3,3,1,3,1,2,3,3,2,1
- - -,Yth,2000210140,Harry Mills,D/WB (L),Brighton,ENG,172 cm,62 kg,16,£100K - £300K,£180 p/w,Left,Very Strong,Weak,Fairly Determined,Level-headed,2,3,7,5,9,1,8,2,6,8,8,3,12,9,10,5,8,7,6,10,15,5,10,4,5,7,6,8,14,13,5,6,9,14,6,7,2,3,1,1,3,1,2,1,2,2,2
- - -,Yth,2000210141,Sahil Bashir,M/AM (L),Brighton,ENG,161 cm,55 kg,16,£80K - £240K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,4,8,9,8,14,6,6,6,1,4,6,4,6,9,5,5,6,5,3,7,9,14,11,6,2,7,8,8,14,9,14,1,13,13,6,1,3,3,1,1,3,3,3,2,2,1,1
- - -,Yth,2000210142,Remiero Moulton,M/AM (C),Brighton,ENG,182 cm,65 kg,16,£65K - £200K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,5,5,13,9,11,4,6,5,1,3,10,4,4,7,10,4,7,9,4,10,6,13,11,4,7,6,6,7,13,13,7,11,12,13,8,3,1,1,3,3,1,2,4,2,1,3,1
- - -,,28127122,Katia Kouyaté,"AM (RL), ST (C)",Everton,ENG,183 cm,75 kg,18,£30K - £90K,"£1,000 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,5,6,7,8,6,5,7,4,1,3,5,3,4,6,13,8,5,8,3,8,6,7,2,10,5,12,7,7,15,6,9,7,13,13,4,9,4,3,3,2,2,1,2,3,1,3,1
- - -,Yth,2000134422,Saja Manafa,AM (RC),Everton,POR,175 cm,60 kg,17,£16K - £45K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,8,8,7,8,6,3,6,6,4,14,4,8,10,5,6,2,8,7,8,4,9,7,7,5,8,10,8,14,11,8,5,12,12,4,4,2,2,1,1,3,3,2,1,1,3,2
- - -,Yth,2000215449,Jacob Beaumont-Clark,M/AM (R),Everton,ENG,186 cm,70 kg,16,£110K - £325K,£180 p/w,Left,Very Strong,Reasonable,Fairly Determined,Media-friendly,6,6,8,7,10,6,3,10,4,5,6,1,7,12,5,8,5,8,3,9,16,9,4,8,1,7,11,8,13,14,14,10,6,14,5,4,2,2,3,3,3,3,3,2,1,2,1
- - -,Yth,2000215450,Coby Ebere,"M/AM (L), ST (C)",Everton,GER,169 cm,62 kg,16,£100K - £325K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,2,6,5,7,10,5,5,8,1,1,7,5,4,11,6,3,7,3,4,4,6,11,2,4,4,6,3,7,13,12,13,4,11,15,5,13,3,3,2,3,2,3,1,2,3,2,2
- - -,Yth,2000215451,Matthew Apter,M/AM (C),Everton,SCO,167 cm,55 kg,16,£40K - £120K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,6,8,6,12,6,4,7,1,3,5,4,8,13,9,4,7,7,5,11,8,12,4,10,5,13,14,8,8,11,7,2,12,9,7,2,3,3,2,2,3,2,3,3,3,3,3
- - -,Yth,2000215453,Callum Bates,M/AM (RL),Everton,ENG,185 cm,67 kg,16,£60K - £170K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,8,12,9,5,14,6,1,6,6,4,10,3,5,12,10,3,6,4,6,10,10,11,1,7,6,7,9,8,9,11,7,13,15,11,7,3,2,2,2,3,3,3,2,1,3,1,1
- - -,Yth,2000215454,Odin Samuels-Smith,D/WB (R),Everton,ENG,174 cm,60 kg,16,£55K - £160K,£180 p/w,Right,Weak,Very Strong,Balanced,Level-headed,3,5,3,6,10,1,8,4,6,10,10,5,14,10,10,10,8,10,5,9,11,5,11,6,9,9,6,9,11,9,9,8,14,15,9,5,3,1,2,1,2,2,1,3,3,2,1
- - -,Yth,2000134424,Troy Smikle-James,"AM (C), ST (C)",Everton,ENG,178 cm,62 kg,17,£30K - £90K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,6,12,11,8,1,13,6,2,5,4,2,5,9,5,5,3,4,6,12,5,10,6,12,5,5,7,7,10,10,6,7,7,12,8,6,1,1,3,1,3,1,1,3,2,3,3
- - -,Yth,2000215456,Jack Butler,D/WB (L),Everton,ENG,179 cm,66 kg,16,£30K - £90K,£180 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,5,8,6,2,11,2,5,5,9,7,12,2,10,7,13,12,9,8,7,16,12,5,5,6,9,10,10,10,6,9,10,11,13,8,10,6,1,1,1,2,3,2,4,2,1,3,3
- - -,Yth,2000215457,Daniel Maher,D (C),Everton,ENG,187 cm,77 kg,16,£35K - £110K,£180 p/w,Right,Weak,Very Strong,Driven,Media-friendly,5,3,4,7,7,1,9,3,1,6,4,5,9,5,13,6,9,6,5,8,18,5,12,2,5,7,7,8,12,11,8,16,12,11,4,12,2,3,1,2,1,2,2,2,3,1,1
- - -,Yth,2000215458,Bradley Moonan,D (C),Everton,ENG,189 cm,75 kg,16,£35K - £110K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Level-headed,2,1,5,6,7,5,9,7,4,8,9,1,11,9,12,9,9,9,7,10,7,5,10,7,11,8,11,9,10,9,9,14,11,9,9,7,3,3,1,3,1,1,3,2,3,2,1
- - -,Yth,2000215459,Sebastian Jensen,GK,Everton,ENG,192 cm,78 kg,16,£60K - £190K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,3,2,3,2,5,5,1,1,1,3,6,3,1,6,12,9,5,3,9,3,12,1,3,3,5,4,6,6,8,15,7,12,9,7,3,7,7,13,6,5,14,13,9,13,11,12,9
- - -,Yth,2000216065,Asher Agbinone,AM (RL),Crystal Palace,ENG,180 cm,62 kg,16,£30K - £90K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,6,8,11,7,5,6,6,6,1,5,4,2,3,10,9,6,5,4,3,6,12,9,4,7,1,7,8,8,12,11,14,9,13,15,4,3,2,2,1,4,2,1,3,1,3,1,3
- - -,Yth,2000216073,Finley Marjoram,"DM, M (C)",Crystal Palace,ENG,172 cm,61 kg,16,£14K - £40K,£180 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,6,4,6,7,9,4,7,7,1,5,9,5,10,9,15,7,8,11,7,15,16,5,10,8,9,10,9,12,9,9,8,4,12,8,7,5,3,1,1,2,1,1,3,1,1,1,1
- - -,Yth,2000216076,Zach Marsh,"M (R), AM (RL)",Crystal Palace,ENG,169 cm,55 kg,16,£30K - £90K,£180 p/w,Right,Fairly Strong,Very Strong,Balanced,Media-friendly,4,4,4,7,10,6,6,7,3,4,11,3,4,8,9,4,7,8,4,7,14,7,11,8,3,7,8,8,14,14,7,4,14,14,5,1,3,3,3,1,2,3,3,2,3,3,2
- - -,Yth,2000216077,Rio Cardines,M/AM (R),Crystal Palace,ENG,175 cm,61 kg,16,£28K - £85K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,6,8,6,7,11,5,2,6,6,2,7,4,6,6,9,7,7,7,4,8,13,6,1,11,2,7,3,8,12,14,7,5,13,12,4,4,1,2,3,4,3,3,4,3,1,2,2
- - -,Yth,2000216080,Joe Gibbard,"DM, M (C)",Crystal Palace,ENG,177 cm,59 kg,16,£14K - £45K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Media-friendly,5,6,5,9,6,8,8,10,5,10,10,5,10,11,7,6,5,7,5,16,13,5,5,7,9,9,5,10,10,10,9,11,15,10,13,5,1,1,3,3,1,1,1,4,4,1,3
- - -,Yth,2000216082,Jake Grante,D (C),Crystal Palace,IRL,188 cm,68 kg,16,£22K - £65K,£180 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,5,7,3,5,11,3,7,8,6,11,10,6,13,6,13,6,9,7,10,11,14,5,1,9,8,9,8,7,7,9,10,15,18,8,7,7,3,3,1,2,2,2,2,1,2,3,3
- - -,,28127158,Oscar Kelly,GK,Liverpool,ENG,178 cm,80 kg,19,£500 - £1.5K,£775 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,5,2,3,3,6,6,1,3,1,1,5,2,1,4,5,9,5,4,7,14,16,3,10,3,11,7,6,6,8,13,7,8,7,8,3,3,8,8,9,5,12,9,6,15,14,5,7
- - -,Yth,2000216084,Giulio Marroni,M (C),Crystal Palace,ENG,178 cm,64 kg,16,£14K - £45K,£180 p/w,Right,Weak,Very Strong,Fairly Determined,Level-headed,4,5,8,5,13,7,6,11,7,9,9,3,10,8,15,8,7,6,7,9,15,5,5,5,8,14,6,12,13,9,5,8,15,12,7,6,3,2,2,1,1,3,2,3,3,1,4
- - -,Yth,2000134428,Owen Barker,AM (RC),Everton,ENG,173 cm,55 kg,17,£35K - £110K,£180 p/w,Left,Very Strong,Weak,Balanced,Level-headed,7,9,7,8,14,6,3,3,1,4,7,1,5,9,5,7,6,5,8,5,1,9,11,4,7,7,7,8,14,14,8,3,7,14,6,3,3,3,4,3,3,2,2,3,3,3,3
- - -,Yth,2000134429,Halid Djankpata,"AM (C), ST (C)",Everton,ITA,175 cm,58 kg,17,£20K - £60K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,6,14,8,14,6,8,12,5,5,9,3,7,11,13,10,4,11,3,10,6,8,11,9,7,7,7,9,8,9,7,4,11,8,4,3,3,4,3,2,3,2,2,1,2,3,1
- - -,,28128051,Josh Scott,D/WB/M/AM (L),Newcastle,ENG,176 cm,67 kg,19,£14K - £40K,£500 p/w,Left,Very Strong,Weak,Balanced,Media-friendly,7,10,6,8,12,6,6,6,7,6,9,3,7,9,8,9,4,5,9,13,8,7,10,11,5,8,9,9,11,8,3,5,15,12,8,5,2,2,3,1,1,1,3,3,3,1,2
- - -,Yth,2000134433,Shae Cahill,M (C),Everton,ENG,171 cm,55 kg,17,£26K - £80K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,6,3,5,6,12,6,6,7,1,4,14,1,6,7,10,8,5,8,6,14,5,5,3,8,4,7,10,12,11,9,7,5,15,10,11,5,3,1,3,2,1,1,2,2,3,1,2
- - -,,28128052,Nathan Carlyon,"DM, M (C)",Newcastle,ENG,177 cm,68 kg,19,£20K - £60K,£500 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,4,6,3,8,7,6,6,8,5,8,10,6,10,9,12,7,7,8,6,13,7,6,5,5,8,8,7,12,10,9,6,5,13,11,8,5,1,3,2,1,2,1,3,3,3,2,3
- - -,,28128056,Joe Oliver,"D/WB (R), DM",Newcastle,ENG,181 cm,73 kg,19,£55K - £170K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,3,7,6,5,9,6,6,3,2,8,8,1,12,8,14,10,7,6,4,11,1,5,11,5,8,7,8,8,14,9,7,10,8,14,6,6,3,1,3,2,1,2,3,1,2,3,3
- - -,,29219083,Myles Sohna,D (C),Aston Villa,ENG,180 cm,67 kg,19,£18K - £50K,£850 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,3,6,1,4,9,7,8,1,2,8,10,2,9,10,13,10,9,11,7,8,9,5,6,8,9,8,11,9,10,7,10,11,15,11,8,8,1,3,2,3,3,2,2,2,3,2,1
- - -,Yth,2000006517,Ruairi McConville,D (C),Brighton,NIR,180 cm,67 kg,17,£50K - £150K,£180 p/w,Right,Reasonable,Very Strong,Balanced,Level-headed,2,1,1,1,5,1,12,2,1,13,7,3,8,3,9,9,8,3,9,14,1,5,9,1,14,6,2,7,7,12,7,6,12,12,5,4,1,3,3,3,3,3,2,1,3,1,2
- - -,,2000017296,Alex Kpakpe,"D (C), WB (L)",Chelsea,ENG,186 cm,83 kg,18,£35K - £100K,"£1,500 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,4,7,5,6,9,5,8,6,6,7,7,2,12,4,10,5,8,9,5,8,5,6,5,4,10,7,8,8,15,7,11,11,16,14,4,10,4,2,2,1,1,3,4,3,3,3,1
- - -,,2000020900,Remy Coddington,AM (C),West Ham,BER,161 cm,55 kg,18,£16K - £50K,£500 p/w,Left,Very Strong,Reasonable,Balanced,Media-friendly,7,7,5,5,11,7,7,9,1,4,8,2,8,12,5,6,4,7,8,9,6,10,1,10,8,8,6,9,14,13,4,4,16,13,6,3,3,1,2,3,3,3,4,4,4,2,1
- - -,Wnt,2000023171,Dylan Williams,"D/WB (L), M (LC), AM (L)",Chelsea,ENG,177 cm,69 kg,18,£1.8M - £5.4M,"£2,500 p/w",Left,Very Strong,Reasonable,Driven,Evasive,7,9,10,7,9,7,9,4,11,9,9,5,10,10,9,9,12,8,10,9,18,11,7,9,10,12,9,14,13,10,13,9,15,14,12,9,3,1,1,4,1,3,3,4,3,1,2
- - -,Yth,2000135170,Adli Mohamed,GK,Southampton,UAE,188 cm,77 kg,17,£30K - £90K,£180 p/w,Right,Weak,Very Strong,Fairly Determined,Media-friendly,2,2,3,2,4,4,1,3,3,3,9,1,1,2,15,7,15,5,6,13,15,2,11,3,5,6,5,5,9,14,6,9,9,4,2,5,13,8,5,5,8,6,7,7,12,7,6
- - -,,2000025504,Kam Kandola,D (C),Wolves,ENG,192 cm,80 kg,18,£22K - £70K,£500 p/w,Right,Weak,Very Strong,Balanced,Media-friendly,1,3,1,1,4,1,8,1,1,12,4,1,8,8,5,10,8,4,13,9,8,5,3,4,10,5,3,6,13,10,6,13,12,10,4,6,1,1,2,1,2,3,2,2,3,1,1
- - -,,2000033203,Zach Booth,"DM, M (C)",Leicester,USA,173 cm,64 kg,18,£75K - £220K,£800 p/w,Right,Fairly Strong,Very Strong,Balanced,Level-headed,5,6,3,4,13,4,6,7,1,4,14,1,8,14,15,5,7,9,8,14,5,5,4,7,7,13,10,8,8,8,14,5,12,8,5,3,3,3,3,3,2,1,2,2,2,1,4
- - -,,2000034603,Max Wilcox,M (C),Brentford,ENG,180 cm,77 kg,18,£24K - £75K,"£1,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,8,8,8,8,10,8,7,8,6,7,10,5,7,10,5,7,5,7,8,8,12,6,7,8,8,8,9,9,11,11,11,8,6,10,11,11,3,1,1,4,2,1,1,1,1,1,1
- - -,,2000034782,Arlo Doherty,GK,Leicester,IRL,184 cm,72 kg,18,£20K - £60K,£750 p/w,Right Only,Very Weak,Very Strong,Balanced,Level-headed,1,1,3,3,1,2,1,3,2,1,8,2,3,1,5,6,10,4,13,14,10,2,9,3,11,7,6,5,12,7,7,11,14,14,1,6,6,7,8,5,11,12,12,11,10,7,7
- - -,Yth,2000222246,Kyle Kelly,M (C),Liverpool,ENG,171 cm,58 kg,16,£55K - £170K,£180 p/w,Right Only,Weak,Very Strong,Balanced,Media-friendly,5,2,3,3,13,5,3,9,4,4,13,1,5,8,5,4,4,4,6,13,5,9,11,4,4,7,8,12,12,7,13,4,18,8,13,4,1,1,2,1,3,2,2,3,3,1,1
- - -,Yth,2000222287,Jacob Poytress,GK,Liverpool,ENG,186 cm,70 kg,16,£22K - £65K,£180 p/w,Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,1,1,1,3,1,4,1,1,2,3,2,3,3,1,9,6,9,5,9,13,15,3,6,3,9,6,5,5,7,11,6,11,13,2,1,3,13,9,5,5,8,10,6,6,13,8,5
